,id,AFDB50_highest_Tm,AFDB50_highest_Tm_ID,AFDB50_seqIdent,AFDB50_qcov,AFDB50_tcov,AFDB50_evalue,species
1561,droso_4933,0.6777,AF-A0A5N7DLX7-F1-model_v4,0.137,0.795,0.457,7.575,Aspergillus pseudonomiae
1562,droso_1270,0.3407,AF-A0A7J0G7W9-F1-model_v4,0.196,0.925,0.49,8.156,Actinidia rufa
1563,droso_2634,0.3537,AF-A0A2G3B857-F1-model_v4,0.065,0.832,0.279,6.59,Capsicum chinense
1564,droso_1657,0.4951,AF-A0A2H3D2G1-F1-model_v4,0.08,0.581,0.778,3.153,Armillaria gallica
1565,droso_988,0.1847,AF-A0A2T6J4Z1-F1-model_v4,0.173,1.0,0.398,5.552,Toxoplasma gondii TgCATBr9
1566,droso_2701,0.2899,AF-A0A0L0CQC8-F1-model_v4,0.144,1.0,0.568,4.104,Lucilia cuprina
1567,droso_2126,0.1789,AF-A0A2N9NVK0-F1-model_v4,0.141,0.903,0.263,9.263,Verrucomicrobia bacterium
1568,droso_137,0.1678,AF-A0A151H4J5-F1-model_v4,0.167,0.851,0.718,4.627,Toxoplasma gondii TgCatPRC2
1569,droso_3231,0.295,AF-K2AS22-F1-model_v4,0.182,1.0,0.487,3.992,uncultured bacterium
1570,droso_1403,0.2084,AF-A0A6C0B7N2-F1-model_v4,0.157,0.959,0.335,9.352,viral metagenome
1571,droso_1689,0.543,AF-A0A815A7T2-F1-model_v4,0.031,0.938,0.447,7.188,Didymodactylos carnosus
1572,droso_4741,0.4509,AF-A0A172E6U3-F1-model_v4,0.176,0.859,0.904,9.52,Phaeodactylum tricornutum
1573,droso_393,0.763,AF-A0A3M7MXK7-F1-model_v4,0.113,0.979,0.125,5.418,Chaetothyriales sp. CBS 132003
1574,droso_1432,0.6652,AF-A0A1Y2G2X1-F1-model_v4,0.064,0.346,0.47,0.7991,Leucosporidium creatinivorum
1575,droso_2025,0.261,AF-A0A0V0REF3-F1-model_v4,0.239,0.843,0.449,5.119,Trichinella nelsoni
1576,droso_791,0.2461,AF-A0A835XRK6-F1-model_v4,0.125,0.898,0.286,0.4636,Edaphochlamys debaryana
1577,droso_1066,0.2676,AF-A0A0J0XMM5-F1-model_v4,0.114,0.646,0.392,9.657,Cutaneotrichosporon oleaginosum
1578,droso_2298,0.4093,AF-A0A5Q3L4D6-F1-model_v4,0.126,0.95,0.253,2.339,Planctomycetales bacterium 10988
1579,droso_2436,0.2727,AF-A0A671DMX0-F1-model_v4,0.223,0.904,0.721,9.808,Rhinolophus ferrumequinum
1580,droso_2155,0.2316,AF-A0A0L9V8L1-F1-model_v4,0.114,0.933,0.946,6.055,Vigna angularis
1581,droso_1531,0.286,AF-A0A7J6ZLN0-F1-model_v4,0.074,0.761,0.515,5.695,Lamprigera yunnana
1582,droso_250,0.5044,AF-A0A0L7IBF6-F1-model_v4,0.2,1.0,0.618,8.245,Operophtera brumata
1583,droso_5919,0.5073,AF-A0A5B7DIS1-F1-model_v4,0.134,0.619,0.515,0.2135,Portunus trituberculatus
1584,droso_2166,0.2799,AF-A0A816YFZ1-F1-model_v4,0.106,0.862,0.39,5.832,Rotaria magnacalcarata
1585,droso_3569,0.1816,AF-A0A4D5S5J4-F1-model_v4,0.215,1.0,0.578,8.119,Ixodes scapularis
1586,droso_3214,0.2506,AF-A0A1Q9ETL9-F1-model_v4,0.12,0.976,0.62,9.268,Symbiodinium microadriaticum
1587,droso_2846,0.2732,AF-A0A5C7QCR5-F1-model_v4,0.096,0.779,0.691,3.747,Desulfurellales bacterium
1588,droso_1376,0.8829,AF-A0A151I9F4-F1-model_v4,0.382,0.77,0.176,0.8316,Cyphomyrmex costatus
1589,droso_2434,0.522,AF-A0A354XY64-F1-model_v4,0.134,0.972,0.152,4.972,Porphyromonadaceae bacterium
1590,droso_5895,0.3876,AF-A0A7S1W0X2-F1-model_v4,0.114,0.836,0.488,9.409,Neobodo designis
1591,droso_4958,0.2855,AF-A0A7G9YMZ6-F1-model_v4,0.104,0.907,0.352,7.157,Methanosarcinales archaeon ANME-2c ERB4
1592,droso_2499,0.24,AF-G0UKF4-F1-model_v4,0.189,0.977,0.257,3.08,Trypanosoma congolense IL3000
1593,droso_4425,0.2347,AF-A0A6B3DJU2-F1-model_v4,0.202,0.895,0.561,5.921,Streptomyces sp. SID8499
1594,droso_6341,0.3694,AF-A0A4P9ZA90-F1-model_v4,0.16,0.949,0.117,8.379,Metschnikowia bicuspidata
1595,droso_1705,0.2461,AF-A0A7S1C2C1-F1-model_v4,0.175,0.871,0.873,0.7001,Bicosoecida sp. CB-2014
1596,droso_4971,0.5888,AF-A0A2R7WSS4-F1-model_v4,0.086,0.605,0.131,9.496,Oncopeltus fasciatus
1597,droso_3586,0.3778,AF-A0A0G0YF10-F1-model_v4,0.137,0.984,0.852,5.221,Parcubacteria group bacterium GW2011_GWC2_42_12
1598,droso_4994,0.4686,AF-A0A521GS17-F1-model_v4,0.116,0.973,0.8,0.3513,Candidatus Saccharibacteria bacterium
1599,droso_984,0.6965,AF-A0A6I9V5Y3-F1-model_v4,0.216,0.615,0.345,0.1308,Bactrocera dorsalis
1600,droso_1360,0.4833,AF-A0A6P6X3D5-F1-model_v4,0.114,1.0,0.367,4.508,Coffea arabica
1601,droso_2804,0.2357,AF-A0A7S1FIS7-F1-model_v4,0.236,1.0,0.16,9.092,Noctiluca scintillans
1602,droso_4902,0.06453,AF-A0A182NPC1-F1-model_v4,0.135,0.93,0.833,4.179,Anopheles dirus
1603,droso_3158,0.283,AF-A0A080LSP3-F1-model_v4,0.108,1.0,0.427,7.367,Candidatus Accumulibacter phosphatis
1604,droso_2973,0.4915,AF-A0A7C2XR34-F1-model_v4,0.141,0.963,0.812,9.11,Nitrosopumilus sp.
1605,droso_610,0.6144,AF-A0A836A5V9-F1-model_v4,0.196,0.918,0.204,8.944,Ovis aries
1606,droso_3240,0.2316,AF-A0A6S7GVG7-F1-model_v4,0.128,0.991,0.382,9.717,Paramuricea clavata
1607,droso_395,0.2984,AF-A0A2N1MVS8-F1-model_v4,0.144,0.985,0.59,9.951,Rhizophagus irregularis
1608,droso_4686,0.3822,AF-A0A085LTA7-F1-model_v4,0.139,0.933,0.12,6.444,Trichuris suis
1609,droso_405,0.5902,AF-A0A813EEP6-F1-model_v4,0.328,0.957,0.321,7.684,Polarella glacialis
1610,droso_3052,0.4238,AF-A0A819JM48-F1-model_v4,0.157,0.931,0.342,0.9671,Rotaria magnacalcarata
1611,droso_1852,0.4199,AF-A0A834KX55-F1-model_v4,0.173,0.859,0.497,7.375,Oryzias melastigma
1612,droso_2835,0.4465,AF-A0A2J7WTI6-F1-model_v4,0.096,0.974,0.328,9.339,Tetrabaena socialis
1613,droso_2563,0.6627,AF-A0A2E1RDH7-F1-model_v4,0.05,0.571,0.42,5.988,Halobacteriovoraceae bacterium
1614,droso_1398,0.2412,AF-A0A177C319-F1-model_v4,0.117,0.748,0.932,1.664,Paraphaeosphaeria sporulosa
1615,droso_6281,0.465,AF-A0A348AGR1-F1-model_v4,0.106,0.926,0.455,6.141,Methylomusa anaerophila
1616,droso_3304,0.6847,AF-A0A440N6V3-F1-model_v4,0.037,0.419,0.631,1.553,Mesorhizobium sp.
1617,droso_4011,0.3249,AF-A0A820CPK7-F1-model_v4,0.16,0.926,0.234,9.101,Rotaria magnacalcarata
1618,droso_2585,0.2291,AF-A0A397GC99-F1-model_v4,0.128,1.0,0.198,7.935,Aspergillus thermomutatus
1619,droso_3203,0.2048,AF-A0A7S4BBQ3-F1-model_v4,0.208,0.992,0.395,4.804,Chrysotila carterae
1620,droso_3931,0.4929,AF-A0A3S4E8W7-F1-model_v4,0.169,0.946,0.679,8.166,Salmonella bongori
1621,droso_2050,0.3699,AF-A0A0V1ND11-F1-model_v4,0.17,0.956,0.988,9.852,Trichinella sp. T8
1622,droso_729,0.2995,AF-A0A7S2IFV9-F1-model_v4,0.126,0.694,0.375,5.069,Helicotheca tamesis
1623,droso_2982,0.3318,AF-A0A7K2YFY0-F1-model_v4,0.18,0.986,0.511,8.055,Streptomyces sp. SID3343
1624,droso_5700,0.6985,AF-A0BMF8-F1-model_v4,0.079,0.6,0.765,0.02678,Paramecium tetraurelia
1625,droso_3280,0.3465,AF-A0A3L6VU24-F1-model_v4,0.162,0.793,0.777,4.411,Aphanomyces astaci
1626,droso_2280,0.169,AF-A0A6J4NCS8-F1-model_v4,0.158,0.943,0.645,6.834,uncultured Propionibacteriaceae bacterium
1627,droso_2554,0.2943,AF-A0A836J5Z7-F1-model_v4,0.159,1.0,0.373,1.369,Salix suchowensis
1628,droso_4451,0.3683,AF-A0A257VJI0-F1-model_v4,0.166,0.982,0.146,4.899,Rhodospirillales bacterium 12-71-4
1629,droso_5697,0.2169,AF-A0A5N6UA60-F1-model_v4,0.16,1.0,0.276,3.394,Aspergillus avenaceus
1630,droso_5690,0.5794,AF-A0A0M0JE12-F1-model_v4,0.125,0.667,0.086,7.03,Chrysochromulina tobinii
1631,droso_2156,0.365,AF-A0A7S0AU65-F1-model_v4,0.109,0.752,0.237,5.198,Pyrodinium bahamense
1632,droso_2378,0.6847,AF-A0A336MJX7-F1-model_v4,0.155,0.536,0.459,7.181,Culicoides sonorensis
1633,droso_4420,0.2248,AF-A0A419Q1I7-F1-model_v4,0.121,0.993,0.671,5.024,Clonorchis sinensis
1634,droso_1920,0.232,AF-A0A7W1KEH0-F1-model_v4,0.141,0.986,0.274,1.771,Candidatus Dependentiae bacterium
1635,droso_2709,0.4058,AF-A0A3M1Z7S5-F1-model_v4,0.195,0.609,0.333,6.542,Bacteroidetes bacterium
1636,droso_1061,0.4074,AF-A0A699XLQ2-F1-model_v4,0.178,0.949,0.667,5.31,Tanacetum cinerariifolium
1637,droso_5786,0.3109,AF-A0A484CI73-F1-model_v4,0.191,1.0,0.957,7.512,Perca flavescens
1638,droso_2605,0.6326,AF-A0A6G1E6U7-F1-model_v4,0.125,0.534,0.37,5.247,Oryza meyeriana var. granulata
1639,droso_6225,0.1631,AF-A0A6L2LSJ9-F1-model_v4,0.077,1.0,0.098,8.663,Tanacetum cinerariifolium
1640,droso_1891,0.3928,AF-A0A2N8KX75-F1-model_v4,0.19,1.0,0.549,1.797,Paucibacter aquatile
1641,droso_4115,0.6581,AF-L2GY07-F1-model_v4,0.096,1.0,0.438,6.637,Vavraia culicis subsp. floridensis
1642,droso_4840,0.8845,AF-A0A1I4P1D5-F1-model_v4,0.147,0.694,0.066,0.3023,Methanolobus profundi
1643,droso_3290,0.3192,AF-A0A090KX66-F1-model_v4,0.092,0.691,0.205,7.615,Strongyloides ratti
1644,droso_2942,0.2341,AF-A0A850XMF6-F1-model_v4,0.21,0.989,0.66,2.615,Piaya cayana
1645,droso_2984,0.2377,AF-A0A6A4AYQ3-F1-model_v4,0.238,1.0,0.845,8.732,Phytophthora rubi
1646,droso_4854,0.3031,AF-A0A2I0IA93-F1-model_v4,0.132,0.924,0.856,6.564,Punica granatum
1647,droso_1027,0.3024,AF-A0A7S4FC86-F1-model_v4,0.17,1.0,0.161,9.589,Chrysotila carterae
1648,droso_3465,0.5836,AF-A0A1P8DZI6-F1-model_v4,0.169,0.485,0.273,1.788,Sphingobacterium sp. B29
1649,droso_1358,0.4165,AF-A0A0D2X4G9-F1-model_v4,0.162,0.836,0.41,6.767,Capsaspora owczarzaki ATCC 30864
1650,droso_3846,0.3703,AF-A0A1J1HGH9-F1-model_v4,0.21,0.95,0.258,8.176,Clunio marinus
1651,droso_4546,0.3229,AF-A0A0K9YSE5-F1-model_v4,0.152,1.0,0.601,5.245,Brevibacillus reuszeri
1652,droso_1377,0.2593,AF-A0A7S2BUB0-F1-model_v4,0.102,0.878,0.502,9.182,Haptolina brevifila
1653,droso_967,0.1493,AF-A0A1W4X160-F1-model_v4,0.094,1.0,0.159,8.965,Agrilus planipennis
1654,droso_419,0.7154,AF-A0A811UT88-F1-model_v4,0.114,0.441,0.219,0.02022,Ceratitis capitata
1655,droso_1175,0.4522,AF-A0A812VRI9-F1-model_v4,0.165,0.992,0.118,5.489,Symbiodinium necroappetens
1656,droso_5670,0.2402,AF-A0A2P6N0V4-F1-model_v4,0.093,0.753,0.119,9.599,Planoprotostelium fungivorum
1657,droso_1950,0.3857,AF-A2HCQ7-F1-model_v4,0.145,1.0,0.991,7.208,Trichomonas vaginalis
1658,droso_1793,0.3977,AF-A0A6J8D806-F1-model_v4,0.101,0.739,0.36,5.152,Mytilus coruscus
1659,droso_1753,0.5004,AF-A0A520GBK6-F1-model_v4,0.222,0.75,0.423,8.661,Variovorax sp.
1660,droso_5066,0.1622,AF-A0A835UB62-F1-model_v4,0.123,0.798,0.719,3.384,Vanilla planifolia
1661,droso_4644,0.2319,AF-A0A7D9LQ55-F1-model_v4,0.12,0.951,0.83,5.567,Paramuricea clavata
1662,droso_2234,0.3041,AF-A0A401SDI7-F1-model_v4,0.176,0.92,0.165,5.974,Chiloscyllium punctatum
1663,droso_4957,0.4017,AF-A0A5N6P3Y9-F1-model_v4,0.26,0.967,0.515,5.72,Mikania micrantha
1664,droso_2193,0.492,AF-A0A7S1N8V8-F1-model_v4,0.114,0.989,0.158,9.631,Eutreptiella gymnastica
1665,droso_4781,0.471,AF-A0A1H3MGS7-F1-model_v4,0.151,0.957,0.889,0.64,Halopenitus persicus
1666,droso_2656,0.259,AF-A0A7S1TUT8-F1-model_v4,0.162,0.944,0.341,7.794,Phaeomonas parva
1667,droso_5995,0.6571,AF-A0A7S1SNX6-F1-model_v4,0.177,0.937,0.419,1.697,Tetraselmis chuii
1668,droso_4905,0.1736,AF-A0A2X3GZ36-F1-model_v4,0.234,0.979,0.587,7.518,Klebsiella pneumoniae
1669,droso_4919,0.4624,AF-A0A438DVF9-F1-model_v4,0.118,0.509,0.287,9.491,Vitis vinifera
1670,droso_796,0.3582,AF-U6GYH2-F1-model_v4,0.263,0.948,0.39,1.975,Eimeria praecox
1671,droso_1207,0.2614,AF-A0A2I0X2E7-F1-model_v4,0.125,1.0,0.439,3.597,Dendrobium catenatum
1672,droso_4897,0.3021,AF-A0A7S3P8H3-F1-model_v4,0.158,0.949,0.416,5.411,Amphora coffeiformis
1673,droso_2552,0.3207,AF-A0A2U3ENW5-F1-model_v4,0.234,0.768,0.331,5.018,Purpureocillium lilacinum
1674,droso_2157,0.4661,AF-A0A7J7KB63-F1-model_v4,0.101,0.986,0.503,1.846,Bugula neritina
1675,droso_1731,0.221,AF-A0A3M1X9S7-F1-model_v4,0.204,0.853,0.324,7.268,Chloroflexi bacterium
1676,droso_1236,0.6423,AF-A0A2V9YCI6-F1-model_v4,0.225,1.0,0.38,7.418,Acidobacteria bacterium
1677,droso_6588,0.2143,AF-A0A6C0JLW7-F1-model_v4,0.131,1.0,0.43,4.487,viral metagenome
1678,droso_4337,0.2099,AF-A0A388KA75-F1-model_v4,0.101,0.716,0.48,0.06047,Chara braunii
1679,droso_1296,0.1393,AF-M2VVV7-F1-model_v4,0.205,0.981,0.441,8.243,Galdieria sulphuraria
1680,droso_5874,0.1138,AF-A0A2A9MA15-F1-model_v4,0.129,0.989,0.324,7.169,Besnoitia besnoiti
1681,droso_5793,0.3731,AF-A0A6A5P7E9-F1-model_v4,0.11,0.83,0.619,7.096,Lupinus albus
1682,droso_4772,0.4514,AF-A0A180FXC6-F1-model_v4,0.145,0.979,0.609,7.237,Puccinia triticina 1-1 BBBD Race 1
1683,droso_365,0.282,AF-A0A6P7UU92-F1-model_v4,0.153,0.814,0.38,9.754,Ixodes scapularis
1684,droso_1919,0.4593,AF-A0A0B0PDB5-F1-model_v4,0.126,0.763,0.302,8.118,Gossypium arboreum
1685,droso_6607,0.3698,AF-A0A0E9NE65-F1-model_v4,0.18,0.847,0.386,8.895,Saitoella complicata NRRL Y-17804
1686,droso_2763,0.3962,AF-A0A317XZR2-F1-model_v4,0.142,0.689,0.562,5.961,Testicularia cyperi
1687,droso_2289,0.309,AF-A0A2I0VXR4-F1-model_v4,0.202,1.0,0.51,4.759,Dendrobium catenatum
1688,droso_360,0.4747,AF-A0A183I398-F1-model_v4,0.1,1.0,0.723,9.389,Onchocerca flexuosa
1689,droso_2042,0.2958,AF-A0A397F4T7-F1-model_v4,0.202,1.0,0.412,9.051,Aphanomyces astaci
1690,droso_3040,0.6976,AF-A0A0S7FIZ2-F1-model_v4,0.258,0.326,0.212,8.136,Poeciliopsis prolifica
1691,droso_2660,0.467,AF-A0A834PFM9-F1-model_v4,0.184,0.522,0.646,8.263,Vespula pensylvanica
1692,droso_5724,0.566,AF-A0A699GU13-F1-model_v4,0.094,0.988,0.143,1.136,Tanacetum cinerariifolium
1693,droso_2250,0.4256,AF-A0A7J7U4E9-F1-model_v4,0.147,0.943,0.366,5.522,Myotis myotis
1694,droso_5569,0.3705,AF-A0A0L0H570-F1-model_v4,0.112,0.837,0.299,9.817,Spizellomyces punctatus DAOM BR117
1695,droso_2734,0.2051,AF-A0A357XRZ1-F1-model_v4,0.15,0.918,0.374,4.252,Planctomycetaceae bacterium
1696,droso_3179,0.19,AF-A0A6J4N4R9-F1-model_v4,0.122,0.989,0.629,9.341,uncultured Nocardioides sp.
1697,droso_2413,0.7978,AF-L1JTS2-F1-model_v4,0.133,0.776,0.17,9.363,Guillardia theta CCMP2712
1698,droso_2446,0.3689,AF-A0A445F262-F1-model_v4,0.13,0.913,0.63,7.025,Glycine soja
1699,droso_2424,0.3205,AF-A0A7S2UL67-F1-model_v4,0.111,0.791,0.194,7.727,Attheya septentrionalis
1700,droso_4384,0.6653,AF-A0A1M6B8D5-F1-model_v4,0.104,0.827,0.151,8.776,Parasporobacterium paucivorans DSM 15970
1701,droso_2667,0.3518,AF-A0A6V7UYA0-F1-model_v4,0.116,0.896,0.167,6.359,Meloidogyne enterolobii
1702,droso_1909,0.8012,AF-I3T2W5-F1-model_v4,0.068,0.746,0.376,2.254,Lotus japonicus
1703,droso_4162,0.5381,AF-T0D7B4-F1-model_v4,0.103,0.895,0.733,1.263,Alicyclobacillus acidoterrestris ATCC 49025
1704,droso_4875,0.5197,AF-A0A4U8T5E4-F1-model_v4,0.048,0.287,0.519,9.795,Helicobacter magdeburgensis
1705,droso_4948,0.5349,AF-A0A6V7UMG3-F1-model_v4,0.154,0.924,0.98,4.104,Meloidogyne enterolobii
1706,droso_4454,0.317,AF-A0A7I8WTW9-F1-model_v4,0.203,0.992,0.3,6.503,Bursaphelenchus xylophilus
1707,droso_3339,0.3242,AF-A0BMG5-F1-model_v4,0.13,0.99,0.884,9.849,Paramecium tetraurelia
1708,droso_1876,0.3953,AF-A0A4S9H2C4-F1-model_v4,0.12,0.983,0.773,8.364,Aureobasidium pullulans
1709,droso_781,0.2801,AF-A0A2N1MQ55-F1-model_v4,0.121,0.991,0.308,7.143,Rhizophagus irregularis
1710,droso_5316,0.2992,AF-A0A6A6S864-F1-model_v4,0.163,0.571,0.481,2.018,Massarina eburnea CBS 473.64
1711,droso_5011,0.2921,AF-A0A660LNC4-F1-model_v4,0.084,1.0,0.283,8.767,Alloprevotella sp.
1712,droso_1468,0.1899,AF-A0A812SHU1-F1-model_v4,0.109,0.947,0.33,4.373,Symbiodinium sp. CCMP2456
1713,droso_3993,0.6105,AF-A0A523LIW6-F1-model_v4,0.127,0.495,0.505,5.681,Gammaproteobacteria bacterium
1714,droso_5691,0.2963,AF-A0A7J6SRV4-F1-model_v4,0.128,0.981,0.654,5.138,Perkinsus olseni
1715,droso_3996,0.2885,AF-A0A2R6QLB3-F1-model_v4,0.2,1.0,0.266,6.565,Actinidia chinensis var. chinensis
1716,droso_2993,0.2474,AF-A0A366K9L5-F1-model_v4,0.152,0.965,0.698,7.653,Bifidobacterium aemilianum
1717,droso_3303,0.4914,AF-A0A6A2ZLI6-F1-model_v4,0.166,0.746,0.49,9.048,Hibiscus syriacus
1718,droso_3266,0.5635,AF-A0A3N6QNN6-F1-model_v4,0.119,0.944,0.596,3.265,Brassica cretica
1719,droso_6498,0.3631,AF-A0A7S2UXM7-F1-model_v4,0.22,0.871,0.618,3.738,Fibrocapsa japonica
1720,droso_2024,0.3881,AF-A0A7S0MZR8-F1-model_v4,0.204,0.98,0.93,5.332,Cryptomonas curvata
1721,droso_3594,0.2576,AF-A0A834JN92-F1-model_v4,0.191,0.991,0.812,4.252,Vespula germanica
1722,droso_1176,0.3373,AF-A0A4D6MLH2-F1-model_v4,0.073,0.978,0.382,0.5934,Vigna unguiculata
1723,droso_3289,0.6669,AF-A0A3D8J123-F1-model_v4,0.148,0.94,0.154,8.068,Helicobacter aurati
1724,droso_1150,0.3484,AF-A0A833GVZ7-F1-model_v4,0.246,0.829,0.289,6.82,Dechloromonas sp.
1725,droso_368,0.3585,AF-A0A7R9BHD3-F1-model_v4,0.096,0.66,0.286,9.89,Notodromas monacha
1726,droso_246,0.702,AF-A0A1V4DYJ8-F1-model_v4,0.192,0.731,0.209,7.043,Streptomyces sp. GKU 895
1727,droso_627,0.4827,AF-D1AIQ5-F1-model_v4,0.065,0.988,0.158,6.782,Sebaldella termitidis ATCC 33386
1728,droso_5684,0.6539,AF-A0A482VJJ1-F1-model_v4,0.175,0.861,0.919,0.2543,Asbolus verrucosus
1729,droso_3318,0.7087,AF-A0A5R9GGJ8-F1-model_v4,0.137,0.927,0.305,5.73,Paenibacillus antri
1730,droso_186,0.5028,AF-A0A7M5V324-F1-model_v4,0.113,0.967,0.482,9.324,Clytia hemisphaerica
1731,droso_303,0.2252,AF-A0A0S4QTX7-F1-model_v4,0.164,0.987,0.634,9.35,Frankia irregularis
1732,droso_2612,0.3832,AF-A0A6A3G3R2-F1-model_v4,0.093,0.872,0.986,5.192,Phytophthora rubi
1733,droso_2090,0.3628,AF-A0A6B2WJP3-F1-model_v4,0.151,0.786,0.246,2.297,Streptomyces sp. SID13588
1734,droso_5852,0.3009,AF-A0A3M7DV04-F1-model_v4,0.072,0.974,0.349,9.232,Hortaea werneckii
1735,droso_2305,0.5435,AF-A0A329R5N8-F1-model_v4,0.115,0.812,0.631,2.553,Phytophthora cactorum
1736,droso_2083,0.6448,AF-A0A2J6R2L3-F1-model_v4,0.163,0.882,0.137,8.825,Hyaloscypha variabilis F
1737,droso_2264,0.6793,AF-A0A0B2W6Y8-F1-model_v4,0.14,0.792,0.097,8.421,Toxocara canis
1738,droso_4486,0.4357,AF-A0A0P7GBG5-F1-model_v4,0.1,0.648,0.354,5.397,Halolamina pelagica
1739,droso_2164,0.4221,AF-A0A210PH03-F1-model_v4,0.194,1.0,0.199,9.512,Mizuhopecten yessoensis
1740,droso_5455,0.363,AF-A0A1I4QG62-F1-model_v4,0.107,0.981,0.977,9.167,Pelosinus propionicus DSM 13327
1741,droso_4067,0.3616,AF-A0A120G805-F1-model_v4,0.098,0.919,0.296,9.675,Pseudomonas fluorescens
1742,droso_4357,0.255,AF-A0A5B7H714-F1-model_v4,0.128,0.937,0.779,8.359,Portunus trituberculatus
1743,droso_5772,0.12,AF-A0A183KR79-F1-model_v4,0.129,0.874,0.654,3.281,Schistosoma curassoni
1744,droso_910,0.4016,AF-A0A5J4X659-F1-model_v4,0.136,0.799,0.474,2.274,Streblomastix strix
1745,droso_3643,0.5319,AF-A0A1Z3HHR9-F1-model_v4,0.181,0.985,0.765,4.519,Halomicronema hongdechloris C2206
1746,droso_2697,0.5166,AF-A0A182SQ05-F1-model_v4,0.155,0.978,0.518,7.373,Anopheles maculatus
1747,droso_2486,0.5192,AF-A0A0C9UM41-F1-model_v4,0.2,0.983,0.217,7.171,Sphaerobolus stellatus SS14
1748,droso_1393,0.6736,AF-A0A834XCW0-F1-model_v4,0.16,1.0,0.987,9.009,Senna tora
1749,droso_4447,0.6198,AF-A0A1S3JNU2-F1-model_v4,0.155,1.0,0.086,9.474,Lingula anatina
1750,droso_4586,0.8856,AF-A0A226ETT6-F1-model_v4,0.163,1.0,0.925,0.005734,Folsomia candida
1751,droso_1013,0.2807,AF-A0A812C5G1-F1-model_v4,0.133,0.99,0.909,3.949,Sepia pharaonis
1752,droso_4664,0.3338,AF-A0A0S4JZK4-F1-model_v4,0.117,0.835,0.305,0.756,Bodo saltans
1753,droso_3136,0.5335,AF-A0A1J5RN93-F1-model_v4,0.145,0.51,0.607,2.003,mine drainage metagenome
1754,droso_1161,0.422,AF-A0A5N5Q5J6-F1-model_v4,0.173,0.972,0.106,7.798,Pangasianodon hypophthalmus
1755,droso_1548,0.2451,AF-X6NI69-F1-model_v4,0.04,0.682,0.132,9.088,Reticulomyxa filosa
1756,droso_2515,0.1492,AF-L7I146-F1-model_v4,0.144,0.807,0.754,3.277,Pyricularia oryzae Y34
1757,droso_1659,0.6501,AF-A0A243NA92-F1-model_v4,0.148,0.484,0.797,3.019,Bacillus thuringiensis serovar medellin
1758,droso_4923,0.2677,AF-A0A4Z2GJ03-F1-model_v4,0.138,0.946,0.878,1.79,Liparis tanakae
1759,droso_3145,0.8825,AF-A0A1D3CSQ3-F1-model_v4,0.2,0.366,0.056,8.627,Cyclospora cayetanensis
1760,droso_1147,0.3649,AF-K7WFZ3-F1-model_v4,0.131,0.989,0.254,8.967,Zea mays
1761,droso_739,0.4449,AF-W2QZ51-F1-model_v4,0.129,0.984,0.879,9.09,Phytophthora parasitica INRA-310
1762,droso_3368,0.8125,AF-A0A7X1E3X0-F1-model_v4,0.111,0.434,0.099,7.607,Puniceicoccus vermicola
1763,droso_4706,0.4934,AF-D2VSW9-F1-model_v4,0.183,0.896,0.098,7.741,Naegleria gruberi
1764,droso_2179,0.2607,AF-A0A7X7K4G5-F1-model_v4,0.185,0.981,0.806,4.037,Anaerolineales bacterium
1765,droso_2961,0.4182,AF-A0A225VMW1-F1-model_v4,0.118,0.94,0.443,3.546,Phytophthora megakarya
1766,droso_1521,0.4316,AF-A0A167V406-F1-model_v4,0.147,0.938,0.706,2.446,Cordyceps fumosorosea ARSEF 2679
1767,droso_4570,0.6577,AF-A0A1H6LAX2-F1-model_v4,0.111,0.639,0.9,9.787,Tardiphaga sp. OK245
1768,droso_4086,0.7601,AF-A0A1D8RDK7-F1-model_v4,0.096,0.945,0.867,5.983,Monodopsis sp. MarTras21
1769,droso_4125,0.375,AF-A0A2E3RQ00-F1-model_v4,0.239,0.798,0.835,5.466,Phycisphaerae bacterium
1770,droso_4589,0.6974,AF-A0A498SMK2-F1-model_v4,0.21,0.611,0.269,0.1813,Acanthocheilonema viteae
1771,droso_1224,0.499,AF-A0A6N7CWZ9-F1-model_v4,0.166,0.81,0.985,0.428,Xylophilus sp.
1772,droso_4614,0.4557,AF-A0A382ML49-F1-model_v4,0.166,0.842,0.407,4.168,marine metagenome
1773,droso_2735,0.7626,AF-A0A7I7JRA9-F1-model_v4,0.132,0.964,0.791,9.812,Mycobacterium novum
1774,droso_2557,0.5364,AF-A0A4D4KIR5-F1-model_v4,0.123,0.659,0.69,9.408,Streptomyces antimycoticus
1775,droso_3787,0.5128,AF-A0A161MIV2-F1-model_v4,0.164,0.944,0.827,3.479,Triatoma infestans
1776,droso_2766,0.2504,AF-A0A7I8VUR7-F1-model_v4,0.123,1.0,0.339,8.58,Dimorphilus gyrociliatus
1777,droso_1464,0.3818,AF-A7VZ50-F1-model_v4,0.197,0.949,0.948,5.589,[Clostridium] leptum DSM 753
1778,droso_1123,0.3616,AF-A0A7C8MIS3-F1-model_v4,0.166,0.765,0.154,5.686,Xylaria multiplex
1779,droso_4239,0.5348,AF-A0A2K5ASW8-F1-model_v4,0.169,0.946,0.321,8.434,Candidatus Nitrosocaldus cavascurensis
1780,droso_2202,0.2725,AF-U6JSU3-F1-model_v4,0.191,0.978,0.659,9.832,Eimeria mitis
