,id,AFDB50_highest_Tm,AFDB50_highest_Tm_ID,AFDB50_seqIdent,AFDB50_qcov,AFDB50_tcov,AFDB50_evalue,species
1575,cons_2189,0.9912,AF-A0A023ELS4-F1-model_v4,0.902,0.964,1.0,3.793e-30,Aedes albopictus
1576,cons_1336,0.9275,AF-A0A0H5BXX4-F1-model_v4,0.218,0.489,0.18,0.07372,Cyberlindnera jadinii NRRL Y-1542
1577,cons_1353,0.796,AF-T1GZ44-F1-model_v4,0.358,0.672,0.452,4.999e-06,Megaselia scalaris
1578,cons_1722,0.935,AF-A0A3M7SPS6-F1-model_v4,0.26,0.485,0.213,1.823,Brachionus plicatilis
1579,cons_2402,0.9932,AF-A0A834ZCH7-F1-model_v4,0.6,0.804,0.789,1.773e-09,Tetracentron sinense
1580,cons_1902,0.4723,AF-A0A1G1XWK5-F1-model_v4,0.219,0.818,0.212,1.343,Candidatus Buchananbacteria bacterium RIFCSPHIGHO2_01_FULL_39_14
1581,cons_2342,0.9371,AF-A0A182M334-F1-model_v4,0.382,0.536,0.978,8.273e-13,Anopheles culicifacies
1582,cons_2174,0.1945,AF-U6JRK9-F1-model_v4,0.2,0.821,0.373,5.711,Eimeria mitis
1583,cons_1181,0.497,AF-A0A1J1IXI6-F1-model_v4,0.278,1.0,1.0,4.97e-06,Clunio marinus
1584,cons_2281,0.9967,AF-A0A1I8BI79-F1-model_v4,0.805,1.0,1.0,1.531e-09,Meloidogyne hapla
1585,cons_24,0.2892,AF-A0A3P7NB23-F1-model_v4,0.142,0.989,0.571,2.672,Dibothriocephalus latus
1586,cons_1424,0.5706,AF-A0A5E4NJL7-F1-model_v4,0.215,0.989,0.344,1.534,Cinara cedri
1587,cons_2240,0.992,AF-A0A0C9PJF4-F1-model_v4,0.777,0.32,1.0,5.138e-25,Fopius arisanus
1588,cons_449,0.6844,AF-A0A699RC99-F1-model_v4,0.129,0.659,0.27,7.626,Tanacetum cinerariifolium
1589,cons_208,0.9889,AF-E4WUS9-F1-model_v4,0.55,0.645,0.079,0.0002248,Oikopleura dioica
1590,cons_2119,0.2592,AF-A0A498SPD6-F1-model_v4,0.132,1.0,0.428,8.962,Acanthocheilonema viteae
1591,cons_1425,0.9018,AF-A0A7S4P544-F1-model_v4,0.245,0.548,0.937,1.119e-16,Paramoeba aestuarina
1592,cons_1359,0.956,AF-F2TN61-F1-model_v4,0.568,0.75,0.37,0.0008678,Blastomyces dermatitidis ATCC 18188
1593,cons_54,0.9756,AF-A0A834J8I4-F1-model_v4,0.322,0.756,0.413,0.05371,Vespula vulgaris
1594,cons_1010,0.2734,AF-A0A852WFF5-F1-model_v4,0.224,0.983,0.452,6.759,Pedococcus badiiscoriae
1595,cons_1713,0.2982,AF-A0A329CIZ3-F1-model_v4,0.203,0.985,0.068,8.444,Pseudomonas sp. URMO17WK12:I7
1596,cons_796,0.5394,AF-A0A4V2AY62-F1-model_v4,0.106,0.307,0.148,6.578,Proteobacteria bacterium
1597,cons_1909,0.1734,AF-A0A7S1I5E0-F1-model_v4,0.143,0.912,0.926,2.332,Eutreptiella gymnastica
1598,cons_92,0.9565,AF-A0A0K8TPN8-F1-model_v4,0.662,0.902,0.976,7.244e-09,Tabanus bromius
1599,cons_1404,0.4706,AF-A0A367ZXC8-F1-model_v4,0.164,0.453,0.293,5.147,Candidatus Tokpelaia sp. JSC189
1600,cons_2166,0.999,AF-A0A671PD92-F1-model_v4,0.883,0.917,1.0,7.517e-15,Sinocyclocheilus anshuiensis
1601,cons_2093,0.9616,AF-W6NMN6-F1-model_v4,0.645,0.432,0.988,1.22e-08,Haemonchus contortus
1602,cons_196,0.9944,AF-A0A6P6CS37-F1-model_v4,0.722,0.935,0.618,5.0639999999999996e-24,Pteropus vampyrus
1603,cons_676,0.2503,AF-A0A4Q3E0J7-F1-model_v4,0.15,1.0,0.208,9.952,Rickettsiales bacterium
1604,cons_1672,0.7397,AF-A0A1A9X1E2-F1-model_v4,0.625,0.932,0.957,1.334e-11,Glossina brevipalpis
1605,cons_2160,0.4546,AF-D8S7N9-F1-model_v4,0.25,0.973,0.32,8.431,Selaginella moellendorffii
1606,cons_1305,0.3041,AF-A0A2F0B780-F1-model_v4,0.177,0.773,0.145,5.32,Eschrichtius robustus
1607,cons_2052,0.8435,AF-A0A6I8TY57-F1-model_v4,0.275,0.464,0.111,0.01007,Aedes aegypti
1608,cons_1061,0.5512,AF-X0NUB4-F1-model_v4,0.16,0.986,0.688,4.645,Fusarium oxysporum f. sp. vasinfectum 25433
1609,cons_2080,0.3287,AF-A0A7S1V9H6-F1-model_v4,0.181,0.985,0.189,9.812,Grammatophora oceanica
1610,cons_1172,0.7543,AF-A0A139WL94-F1-model_v4,0.397,0.963,0.951,0.005169,Tribolium castaneum
1611,cons_201,0.3055,AF-A0A7C9PP41-F1-model_v4,0.301,0.804,0.724,6.205,Galbitalea soli
1612,cons_2263,0.1641,AF-A0A2T8IK17-F1-model_v4,0.186,0.961,0.572,3.309,Panicum hallii
1613,cons_2211,0.9397,AF-A0A7M3R7M9-F1-model_v4,0.3,0.899,0.155,2.659e-05,Spirometra erinaceieuropaei
1614,cons_780,0.311,AF-A0A1I8QCZ5-F1-model_v4,0.19,1.0,0.592,1.752,Stomoxys calcitrans
1615,cons_1094,0.2574,AF-A0A1M3TZV5-F1-model_v4,0.167,0.978,0.48,4.337,Aspergillus luchuensis CBS 106.47
1616,cons_2062,0.2706,AF-A0A7K3YQS8-F1-model_v4,0.116,1.0,0.984,5.581,Crenarchaeota archaeon
1617,cons_1569,0.985,AF-A7T8S7-F1-model_v4,0.576,0.123,0.983,3.264e-19,Nematostella vectensis
1618,cons_808,0.9807,AF-A0A7R9CZL5-F1-model_v4,0.713,0.782,0.336,7.877e-15,Timema cristinae
1619,cons_2247,0.4772,AF-A0A6B0RFU7-F1-model_v4,0.192,0.875,0.222,9.649,Bos mutus
1620,cons_1037,0.5666,AF-A0A4Z2EEL3-F1-model_v4,0.16,1.0,0.8,9.368,Liparis tanakae
1621,cons_356,0.3652,AF-A0A250XNC1-F1-model_v4,0.098,0.922,0.329,6.445,Chlamydomonas eustigma
1622,cons_806,0.4171,AF-A0A3F2RQL9-F1-model_v4,0.128,0.776,0.216,3.201,Phytophthora kernoviae
1623,cons_10,0.9026,AF-A0A0B6XW96-F1-model_v4,0.255,0.43,0.956,3.42e-06,Arion vulgaris
1624,cons_958,0.7011,AF-A0A0G3BAS7-F1-model_v4,0.142,0.549,0.091,7.664,Leclercia adecarboxylata
1625,cons_730,0.6535,AF-A0A842D0Q6-F1-model_v4,0.045,0.815,0.657,9.645,Listeria booriae
1626,cons_2085,0.9688,AF-A0A6L2PJ19-F1-model_v4,0.5,0.805,0.6,0.000653,Coptotermes formosanus
1627,cons_1597,0.8204,AF-A0A0M3IFR7-F1-model_v4,0.191,0.49,0.362,0.4031,Ascaris lumbricoides
1628,cons_1556,0.9615,AF-Q0P4E8-F1-model_v4,0.518,1.0,0.982,0.0002865,Danio rerio
1629,cons_268,0.9973,AF-A0A0K2S3W8-F1-model_v4,0.74,0.895,0.987,2.208e-11,Mogera imaizumii
1630,cons_2044,0.6567,AF-A0A6J2UJF7-F1-model_v4,0.5,0.603,0.706,5.106e-06,Scaptodrosophila lebanonensis
1631,cons_316,0.9275,AF-A0A0L0CG19-F1-model_v4,0.27,0.869,0.994,5.397e-16,Lucilia cuprina
1632,cons_1139,0.704,AF-Q0VC33-F1-model_v4,0.108,0.676,0.32,9.056,Bos taurus
1633,cons_1542,0.6331,AF-A0A5B7G5H6-F1-model_v4,0.104,0.89,0.38,4.29,Portunus trituberculatus
1634,cons_1596,0.959,AF-A0A672PAG5-F1-model_v4,0.432,0.402,0.101,0.08101,Sinocyclocheilus grahami
1635,cons_458,0.9461,AF-H0Z8V3-F1-model_v4,0.571,0.636,0.56,0.07549,Taeniopygia guttata
1636,cons_1811,0.2552,AF-A0A0K9RVM4-F1-model_v4,0.157,0.905,0.345,9.446,Spinacia oleracea
1637,cons_181,0.272,AF-A0A0N4W9S0-F1-model_v4,0.182,0.989,0.462,3.575,Haemonchus placei
1638,cons_13,0.7387,AF-B0WJS1-F1-model_v4,0.525,0.655,0.35,8.419e-09,Culex quinquefasciatus
1639,cons_2304,0.4805,AF-A0A7C9HNK8-F1-model_v4,0.192,1.0,0.444,6.402,Lysobacter gilvus
1640,cons_498,0.9729,AF-A0A1B0CWT9-F1-model_v4,0.642,0.596,0.789,9.912e-07,Lutzomyia longipalpis
1641,cons_312,0.9691,AF-A0A183W4R2-F1-model_v4,0.379,0.408,0.674,1.448e-06,Trichobilharzia regenti
1642,cons_2117,0.9574,AF-M7AVC9-F1-model_v4,0.267,0.953,0.305,2.227e-08,Chelonia mydas
1643,cons_43,0.7844,AF-T1GCJ9-F1-model_v4,0.56,0.614,0.966,1.389e-14,Megaselia scalaris
1644,cons_1036,0.4575,AF-A0A6J2U6V8-F1-model_v4,0.217,0.958,0.191,0.2446,Scaptodrosophila lebanonensis
1645,cons_1674,0.4143,AF-A0A815NLR4-F1-model_v4,0.183,0.961,0.389,5.001,Didymodactylos carnosus
1646,cons_531,0.5274,AF-M5WB45-F1-model_v4,0.196,0.967,0.804,0.6194,Prunus persica
1647,cons_679,0.5368,AF-A0A849BIY8-F1-model_v4,0.257,0.97,0.273,8.29,Pseudokineococcus marinus
1648,cons_897,0.8484,AF-A0A6J2UH08-F1-model_v4,0.409,1.0,0.992,2.233e-08,Scaptodrosophila lebanonensis
1649,cons_1071,0.95,AF-A0A6S6TMC7-F1-model_v4,0.083,0.612,0.42,4.329,uncultured Sulfurovum sp.
1650,cons_1924,0.3491,AF-A0A015IKS4-F1-model_v4,0.135,0.957,0.849,3.263,Rhizophagus irregularis DAOM 197198w
1651,cons_829,0.9959,AF-D8M211-F1-model_v4,0.817,0.738,0.846,2.544e-14,Blastocystis hominis
1652,cons_656,0.2535,AF-A0A6L2M8S8-F1-model_v4,0.14,0.889,0.281,9.322,Tanacetum cinerariifolium
1653,cons_981,0.7717,AF-A0A0C2MZ49-F1-model_v4,0.132,1.0,1.0,8.438,Thelohanellus kitauei
1654,cons_1277,0.9567,AF-A0A1I8MEZ2-F1-model_v4,0.339,0.919,0.902,1.926e-18,Musca domestica
1655,cons_1150,0.5875,AF-C1M270-F1-model_v4,0.506,1.0,1.0,1.793e-10,Schistosoma mansoni
1656,cons_971,0.5261,AF-A0A7R9SHR3-F1-model_v4,0.081,0.787,0.937,2.985,Argulus foliaceus
1657,cons_1423,0.6039,AF-A0A3B3QQR3-F1-model_v4,0.303,0.33,0.994,4.836e-38,Paramormyrops kingsleyae
1658,cons_2143,0.9207,AF-A0A6J2JGA0-F1-model_v4,0.486,0.961,0.583,6.114e-08,Bombyx mandarina
1659,cons_382,0.912,AF-A0A821SHV2-F1-model_v4,0.277,0.615,0.427,1.574e-05,Rotaria sp. Silwood2
1660,cons_2101,0.3539,AF-A0A2M6W801-F1-model_v4,0.102,1.0,0.281,8.043,Candidatus Levybacteria bacterium CG10_big_fil_rev_8_21_14_0_10_36_7
1661,cons_2048,0.9657,AF-A0A6J2TDN8-F1-model_v4,0.544,0.815,0.971,5.113e-12,Scaptodrosophila lebanonensis
1662,cons_1320,0.9705,AF-A0A023F7S6-F1-model_v4,0.477,0.904,0.983,1.535e-14,Triatoma infestans
1663,cons_584,0.9173,AF-A0A1I8M2F8-F1-model_v4,0.726,0.564,0.639,1.695e-17,Musca domestica
1664,cons_912,0.1791,AF-A0A6J1SW97-F1-model_v4,0.252,0.996,0.715,4.046,Frankliniella occidentalis
1665,cons_1263,0.967,AF-A0A811LNS9-F1-model_v4,0.25,0.833,0.748,2.753e-05,Bursaphelenchus okinawaensis
1666,cons_1767,0.9724,AF-A0A182P484-F1-model_v4,0.686,0.872,1.0,5.325e-17,Anopheles epiroticus
1667,cons_1355,0.2116,AF-A0A2J6PG01-F1-model_v4,0.218,0.966,0.407,9.652,Hyaloscypha hepaticicola
1668,cons_2014,0.4476,AF-U6H2M1-F1-model_v4,0.263,0.919,0.687,4.702,Eimeria praecox
1669,cons_26,0.5001,AF-A0A445AT04-F1-model_v4,0.177,1.0,0.321,4.81,Arachis hypogaea
1670,cons_1702,0.9087,AF-A0A814S407-F1-model_v4,0.187,0.762,0.727,5.684,Brachionus calyciflorus
1671,cons_541,0.9686,AF-A0A087SEU4-F1-model_v4,0.553,0.723,1.0,1.108e-09,Auxenochlorella protothecoides
1672,cons_1032,0.9344,AF-P81902-F1-model_v4,0.383,0.732,1.0,1.458e-05,Bombyx mori
1673,cons_686,0.993,AF-A0A6P3DHZ1-F1-model_v4,0.671,0.933,0.737,9.171e-11,Bombus terrestris
1674,cons_868,0.4325,AF-A0A6V7KVI6-F1-model_v4,0.112,0.938,0.537,5.04,Bracon brevicornis
1675,cons_8,0.7101,AF-A0A1W0E5Y2-F1-model_v4,0.174,0.968,0.399,9.936,Enterocytozoon hepatopenaei
1676,cons_494,0.9543,AF-A0A2M4BYD4-F1-model_v4,0.511,0.897,0.863,8.386e-30,Anopheles marajoara
1677,cons_371,0.3121,AF-A0A484CI73-F1-model_v4,0.191,1.0,0.957,7.329,Perca flavescens
1678,cons_1114,0.7801,AF-A0A6J2TKY1-F1-model_v4,0.475,0.719,0.988,9.432e-09,Scaptodrosophila lebanonensis
1679,cons_1280,0.7706,AF-E2AQK6-F1-model_v4,0.524,0.746,0.925,3.299e-09,Camponotus floridanus
1680,cons_770,0.44,AF-A0A6I9VG68-F1-model_v4,0.642,0.946,0.986,7.156e-05,Bactrocera dorsalis
1681,cons_35,0.2156,AF-A0A226NZS1-F1-model_v4,0.169,0.992,0.332,5.205,Colinus virginianus
1682,cons_522,0.4659,AF-A0A7V3XEG0-F1-model_v4,0.121,0.606,0.524,5.515,bacterium
1683,cons_309,0.3322,AF-A0A1Z5K1K2-F1-model_v4,0.18,0.98,0.099,4.398,Fistulifera solaris
1684,cons_1159,0.8437,AF-A0A1D2N6S5-F1-model_v4,0.315,0.851,0.836,0.003805,Orchesella cincta
1685,cons_1493,0.3738,AF-A0A182YIN9-F1-model_v4,0.445,0.898,0.566,0.01249,Anopheles stephensi
1686,cons_1988,0.9691,AF-A0A6I9UV58-F1-model_v4,0.323,0.747,0.866,2.14e-07,Bactrocera dorsalis
1687,cons_7,0.8939,AF-A0A1I8PX08-F1-model_v4,0.323,0.509,0.861,1.84e-11,Stomoxys calcitrans
1688,cons_1534,0.2396,AF-A0A4U5NW09-F1-model_v4,0.17,1.0,0.305,9.897,Steinernema carpocapsae
1689,cons_910,0.8842,AF-A0A3Q1D1Q8-F1-model_v4,0.902,0.837,0.936,2.214e-13,Amphiprion ocellaris
1690,cons_1804,0.5802,AF-A0A1B0AA63-F1-model_v4,0.454,0.835,0.897,1.714e-07,Glossina pallidipes
1691,cons_1014,0.8892,AF-Q9GYU6-F1-model_v4,0.681,0.494,0.772,0.0001113,Aedes albopictus
1692,cons_1443,0.8398,AF-A0A059LC85-F1-model_v4,0.343,0.783,0.994,1.971e-08,Helicosporidium sp. ATCC 50920
1693,cons_185,0.2074,AF-A0A4Y9XY63-F1-model_v4,0.134,0.913,0.467,0.206,Dentipellis fragilis
1694,cons_1179,0.3045,AF-A0A2E1T143-F1-model_v4,0.136,0.76,0.24,9.818,Actinomycetia bacterium
1695,cons_874,0.4352,AF-A0A7Y3J6Y6-F1-model_v4,0.201,0.944,0.386,0.4529,Steroidobacteraceae bacterium
1696,cons_365,0.9051,AF-A0A4Y7NIW0-F1-model_v4,0.648,0.573,0.66,1.933e-28,Moina brachiata
1697,cons_2151,0.2641,AF-A0A6J2T638-F1-model_v4,0.658,1.0,1.0,1.099e-11,Scaptodrosophila lebanonensis
1698,cons_2272,0.9891,AF-A0A7L3ER18-F1-model_v4,0.846,0.612,0.929,2.924e-05,Chaetops frenatus
1699,cons_1943,0.9726,AF-A0A401Q2P6-F1-model_v4,0.507,0.967,1.0,1.5120000000000001e-28,Scyliorhinus torazame
1700,cons_2046,0.9133,AF-A0A5E4M3C1-F1-model_v4,0.2,0.496,0.484,0.004072,Cinara cedri
1701,cons_1389,0.9839,AF-A0A452C8Z1-F1-model_v4,0.564,0.422,0.899,3.964e-06,Balaenoptera acutorostrata scammoni
1702,cons_1899,0.2444,AF-F1R1I5-F1-model_v4,0.15,1.0,0.08,4.973,Danio rerio
1703,cons_858,0.9892,AF-A0A1L8E9J5-F1-model_v4,0.82,0.87,0.985,1.607e-10,Haematobia irritans
1704,cons_956,0.9699,AF-A0A182N865-F1-model_v4,0.796,1.0,0.646,3.026e-09,Anopheles dirus
1705,cons_1408,0.3864,AF-A0A7J6N777-F1-model_v4,0.1,0.976,0.857,2.376,Perkinsus olseni
1706,cons_1598,0.9986,AF-F0J9E0-F1-model_v4,0.964,0.955,1.0,1.302e-15,Amblyomma variegatum
1707,cons_27,0.2619,AF-A0A1G2W546-F1-model_v4,0.155,1.0,0.966,8.936,Desulfuromonadaceae bacterium GWC2_58_13
1708,cons_2391,0.3766,AF-A0A5M6DKY9-F1-model_v4,0.12,0.975,0.451,8.444,Adhaeribacter rhizoryzae
1709,cons_1121,0.7729,AF-A0A3S7SJW4-F1-model_v4,0.246,0.852,0.902,0.03482,Leptinotarsa decemlineata
1710,cons_1940,0.3499,AF-A0A4S4MML8-F1-model_v4,0.142,0.972,0.363,5.97,Antrodiella citrinella
1711,cons_248,0.989,AF-A0A2S2QFC8-F1-model_v4,0.496,0.918,0.884,1.2889999999999998e-22,Sipha flava
1712,cons_165,0.2712,AF-A0A3M0IX67-F1-model_v4,0.135,0.973,0.347,9.708,Hirundo rustica rustica
1713,cons_89,0.9982,AF-A0A6P6NST6-F1-model_v4,0.849,1.0,0.682,2.706e-12,Carassius auratus
1714,cons_192,0.2598,AF-A0A6S7PQP6-F1-model_v4,0.154,1.0,0.303,7.51,Lactuca saligna
1715,cons_886,0.9963,AF-A0A1L8EFA9-F1-model_v4,0.792,0.953,0.976,1.777e-08,Haematobia irritans
1716,cons_1568,0.9866,AF-A0A093QE65-F1-model_v4,0.661,0.484,0.969,0.00035,Manacus vitellinus
1717,cons_435,0.9971,AF-E9J439-F1-model_v4,0.709,0.948,0.809,1.4410000000000002e-20,Solenopsis invicta
1718,cons_2111,0.9862,AF-A0A3Q3F3Y1-F1-model_v4,0.546,0.744,0.52,0.000119,Labrus bergylta
1719,cons_1907,0.8684,AF-A0A7J9L8S3-F1-model_v4,0.078,0.235,0.273,4.466,Gossypium schwendimanii
1720,cons_44,0.991,AF-A0A1B0AYQ2-F1-model_v4,0.674,0.965,0.175,2.785e-13,Glossina palpalis gambiensis
1721,cons_2038,0.8607,AF-A0A182NRD3-F1-model_v4,0.482,0.967,0.983,2.023e-05,Anopheles dirus
1722,cons_1360,0.9463,AF-A0A1B0FGN2-F1-model_v4,0.445,0.723,0.977,6.262e-14,Glossina morsitans morsitans
1723,cons_464,0.3667,AF-A0A7S0NJC0-F1-model_v4,0.203,0.865,0.211,6.139,Micromonas pusilla
1724,cons_2301,0.7868,AF-T1GZ44-F1-model_v4,0.333,0.748,0.442,7.758e-06,Megaselia scalaris
1725,cons_1276,0.3253,AF-A0A1G7Q7L4-F1-model_v4,0.108,0.987,0.679,9.19,Klenkia brasiliensis
1726,cons_732,0.9884,AF-N6TAJ0-F1-model_v4,0.777,0.733,0.926,9.594e-07,Dendroctonus ponderosae
1727,cons_1585,0.973,AF-A6MKX9-F1-model_v4,0.375,0.727,0.976,0.03977,Callithrix jacchus
1728,cons_484,0.3941,AF-A0A507FMF1-F1-model_v4,0.129,0.578,0.143,3.016,Chytriomyces confervae
1729,cons_862,0.1827,AF-A0A3R8RMT7-F1-model_v4,0.146,0.98,0.681,9.443,Streptomyces sp. RP5T
1730,cons_1130,0.3865,AF-A0A7M7MCX2-F1-model_v4,0.308,1.0,0.851,0.0001217,Varroa destructor
1731,cons_1120,0.9843,AF-E2R5L0-F1-model_v4,0.404,0.512,0.067,0.0006779,Canis lupus familiaris
1732,cons_295,0.996,AF-A0A261B6A1-F1-model_v4,0.738,0.595,0.903,1.518e-31,Caenorhabditis remanei
1733,cons_579,0.9888,AF-A0A3P9K198-F1-model_v4,0.863,0.802,0.76,4.843e-11,Oryzias latipes
1734,cons_1239,0.4611,AF-A0A087UMU5-F1-model_v4,0.128,0.987,0.235,5.54,Stegodyphus mimosarum
1735,cons_1358,0.7417,AF-A0A482VL97-F1-model_v4,0.589,0.847,0.969,2.728e-09,Asbolus verrucosus
1736,cons_1813,0.2935,AF-Q5RH85-F1-model_v4,0.179,0.77,0.222,4.622,Danio rerio
1737,cons_1351,0.8032,AF-K1SBZ9-F1-model_v4,0.093,0.64,0.337,8.093,human gut metagenome
1738,cons_758,0.4357,AF-A0A7L5YQ77-F1-model_v4,0.18,1.0,0.968,8.524,Anaerolineae bacterium
1739,cons_1638,0.9341,AF-N6T228-F1-model_v4,0.462,0.786,0.989,4.067e-06,Dendroctonus ponderosae
1740,cons_864,0.4863,AF-E2AKH7-F1-model_v4,0.137,0.989,0.165,4.152,Camponotus floridanus
1741,cons_726,0.6801,AF-A0A2P8ZPA5-F1-model_v4,0.158,0.988,0.105,5.228,Blattella germanica
1742,cons_101,0.9443,AF-A0A7I0Z529-F1-model_v4,0.679,0.976,1.0,7.084e-09,Danaus plexippus plexippus
1743,cons_1267,0.5482,AF-A0A0L0C763-F1-model_v4,0.33,0.793,0.635,0.0002109,Lucilia cuprina
1744,cons_1736,0.9923,AF-A0A0B6XZV1-F1-model_v4,0.557,0.761,0.959,3.77e-06,Arion vulgaris
1745,cons_442,0.9906,AF-A0A170XEM3-F1-model_v4,0.919,0.738,1.0,1.639e-10,Triatoma infestans
1746,cons_375,0.9884,AF-C4N185-F1-model_v4,0.884,1.0,1.0,8.646e-12,Stomoxys calcitrans
1747,cons_1133,0.4493,AF-A0A5J5EBP7-F1-model_v4,0.187,1.0,0.836,7.328,Sphaerosporella brunnea
1748,cons_338,0.9425,AF-T1PB42-F1-model_v4,0.251,0.769,0.757,4.14e-06,Musca domestica
1749,cons_1115,0.99,AF-K1QUV6-F1-model_v4,0.637,0.445,0.895,1.987e-11,Crassostrea gigas
1750,cons_1440,0.8886,AF-E0VEE2-F1-model_v4,0.342,0.646,0.239,2.476e-06,Pediculus humanus corporis
1751,cons_737,0.9475,AF-A0A6M2CLF0-F1-model_v4,0.393,0.825,0.862,2.641e-09,Rhipicephalus microplus
1752,cons_187,0.1887,AF-A0A0W0FSK7-F1-model_v4,0.157,1.0,0.379,2.427,Moniliophthora roreri
1753,cons_1283,0.4447,AF-C3YK55-F1-model_v4,0.102,0.929,0.491,9.846,Branchiostoma floridae
1754,cons_391,0.9672,AF-A0A1B6G030-F1-model_v4,0.42,0.639,0.683,1.259e-05,Cuerna arida
1755,cons_1138,0.9748,AF-P69140-F1-model_v4,0.91,0.992,0.976,7.532e-18,Parechinus angulosus
1756,cons_1065,0.3671,AF-A0A7S0KCR1-F1-model_v4,0.174,0.995,0.426,1.266,Ostreococcus mediterraneus
1757,cons_658,0.4214,AF-A0A1G0Y075-F1-model_v4,0.109,0.891,0.461,7.974,Lentisphaerae bacterium GWF2_45_14
1758,cons_1370,0.916,AF-A0A811U3B0-F1-model_v4,0.26,0.847,0.379,2.11e-15,Ceratitis capitata
1759,cons_1995,0.4575,AF-A0A6J2T7U1-F1-model_v4,0.457,0.984,0.515,0.01082,Scaptodrosophila lebanonensis
1760,cons_1217,0.2569,AF-E4ZXV2-F1-model_v4,0.215,0.802,0.37,4.522,Leptosphaeria maculans JN3
1761,cons_1768,0.7294,AF-A0A0K0E1D4-F1-model_v4,0.188,0.824,0.121,0.3891,Strongyloides stercoralis
1762,cons_2196,0.9748,AF-A0A6B2EJP4-F1-model_v4,0.738,0.535,0.915,7.397e-28,Phlebotomus kandelakii
1763,cons_665,0.4719,AF-A0A3R7WRH3-F1-model_v4,0.155,0.921,0.121,5.261,Peronospora effusa
1764,cons_1126,0.5441,AF-A0A6I4M630-F1-model_v4,0.075,0.914,0.288,8.357,Actinomadura physcomitrii
1765,cons_490,0.9416,AF-B3S4L9-F1-model_v4,0.375,0.3,0.832,3.969e-07,Trichoplax adhaerens
1766,cons_573,0.9921,AF-A0A315VRD0-F1-model_v4,0.413,0.626,0.989,7.199e-12,Gambusia affinis
1767,cons_220,0.7482,AF-A0A177WH00-F1-model_v4,0.42,0.945,0.802,0.003666,Batrachochytrium dendrobatidis JEL423
1768,cons_145,0.3465,AF-A0A7S2Z3H4-F1-model_v4,0.137,0.925,0.321,7.138,Chloropicon laureae
1769,cons_2109,0.9216,AF-A0A7K9DKM1-F1-model_v4,0.549,0.785,0.903,2.01e-06,Hemiprocne comata
1770,cons_1082,0.4117,AF-A0A7S2T7D6-F1-model_v4,0.176,0.817,0.495,8.736,Chloropicon roscoffensis
1771,cons_83,0.9053,AF-A0A0K8STJ3-F1-model_v4,0.47,0.356,0.307,2.755e-05,Lygus hesperus
1772,cons_481,0.372,AF-A0A6S7I459-F1-model_v4,0.177,0.989,0.268,7.798,Paramuricea clavata
1773,cons_1104,0.8496,AF-A0A818U9E9-F1-model_v4,0.178,0.389,0.034,8.975,Rotaria sp. Silwood1
1774,cons_413,0.9035,AF-A0A1I8N1D1-F1-model_v4,0.279,0.995,0.96,4.704e-21,Musca domestica
1775,cons_1040,0.6102,AF-W6W8N1-F1-model_v4,0.068,0.543,0.71,2.125,Rhizobium sp. CF080
1776,cons_1227,0.4241,AF-A0A3L7S4I3-F1-model_v4,0.159,1.0,0.852,5.588,Planctomycetota bacterium
1777,cons_1299,0.5132,AF-A0A7V5I5B2-F1-model_v4,0.138,0.96,1.0,7.597,bacterium
1778,cons_2278,0.9623,AF-A0A6V7LMD9-F1-model_v4,0.529,0.683,0.987,1.124e-09,Bracon brevicornis
1779,cons_554,0.2663,AF-A0A5A9PDR8-F1-model_v4,0.173,0.987,0.463,9.783,Triplophysa tibetana
1780,cons_21,0.8594,AF-A0A0P7WBT1-F1-model_v4,0.194,0.725,0.977,4.315e-08,Scleropages formosus
1781,cons_1730,0.7671,AF-T1GZE6-F1-model_v4,0.2,0.753,0.433,0.04857,Megaselia scalaris
1782,cons_421,0.6045,AF-A0A671PRE9-F1-model_v4,0.156,1.0,0.141,1.032,Sinocyclocheilus anshuiensis
1783,cons_729,0.6768,AF-A0A6N8F5X9-F1-model_v4,0.179,1.0,0.162,3.657,Paenibacillus macerans
1784,cons_1050,0.2825,AF-A0A0B1T3V7-F1-model_v4,0.218,1.0,0.225,7.69,Oesophagostomum dentatum
1785,cons_2369,0.3698,AF-A0A1V6D1I2-F1-model_v4,0.114,0.819,0.378,5.967,Planctomycetes bacterium ADurb.Bin126
1786,cons_1384,0.2931,AF-W9CJW6-F1-model_v4,0.149,0.938,0.86,8.008,Sclerotinia borealis F-4128
1787,cons_1735,0.3409,AF-A0A6L5DBK3-F1-model_v4,0.292,0.644,0.672,2.549,Ephemera danica
1788,cons_1417,0.2602,AF-A0A6A4TEY3-F1-model_v4,0.159,1.0,0.885,6.156,Scophthalmus maximus
1789,cons_1298,0.3019,AF-A0A0F3KK17-F1-model_v4,0.239,0.789,0.313,8.524,Luteibacter yeojuensis
1790,cons_191,0.9262,AF-A0A5N5SW69-F1-model_v4,0.413,0.979,1.0,7.314e-06,Armadillidium nasatum
1791,cons_1041,0.9979,AF-A0A151X3J8-F1-model_v4,0.662,0.981,0.713,1.4100000000000001e-25,Trachymyrmex zeteki
1792,cons_2290,0.6814,AF-A0A834FCI2-F1-model_v4,0.139,0.333,0.065,5.578,Oryzias melastigma
1793,cons_194,0.4972,AF-A0A1D2A685-F1-model_v4,0.153,0.821,0.262,9.927,Auxenochlorella protothecoides
