,id,AFDB50_highest_Tm,AFDB50_highest_Tm_ID,AFDB50_seqIdent,AFDB50_qcov,AFDB50_tcov,AFDB50_evalue,species
2294,droso_4824_replicate_3_after100ns,0.5548,AF-A0A2U1LFQ2-F1-model_v4,0.054,0.617,0.039,9.971,Artemisia annua
2295,droso_184_replicate_3_after100ns,0.316,AF-A0A0F7ZFZ7-F1-model_v4,0.139,0.558,0.097,9.108,Hirsutella minnesotensis 3608
2296,droso_3356_replicate_3_after100ns,0.3722,AF-A0A2T9YWL9-F1-model_v4,0.125,0.688,0.392,6.714,Smittium megazygosporum
2297,droso_3706_replicate_2_after100ns,0.6691,AF-A0A6J2T2I4-F1-model_v4,0.321,0.885,0.992,5.144e-07,Scaptodrosophila lebanonensis
2298,droso_1314_replicate_2_after100ns,0.3928,AF-A0A4Z0PBJ8-F1-model_v4,0.148,0.523,0.251,4.114,Hymenobacter fodinae
2299,droso_2330_replicate_3_after100ns,0.5346,AF-A0A2N5ZLU5-F1-model_v4,0.192,0.315,0.155,7.997,Candidatus Muirbacterium halophilum
2300,droso_4707_replicate_3_after100ns,0.5606,AF-A0A7C1MCI0-F1-model_v4,0.126,0.569,0.797,3.556,Aurantimonas coralicida
2301,droso_2212_replicate_3_after100ns,0.4242,AF-A0A5C6MFN5-F1-model_v4,0.162,0.627,0.153,9.856,Takifugu flavidus
2302,droso_1313_replicate_1_after100ns,0.612,AF-A0A015ZQB6-F1-model_v4,0.264,0.4,0.033,6.024,Bacteroides fragilis str. 2-F-2 #4
2303,droso_4067_replicate_1_after100ns,0.2654,AF-M0E026-F1-model_v4,0.119,0.912,0.82,5.802,Halorubrum tebenquichense DSM 14210
2304,droso_762_replicate_3_after100ns,0.6981,AF-A0A2E7CTE8-F1-model_v4,0.259,0.225,0.062,6.575,Crocinitomicaceae bacterium
2305,droso_4626_replicate_1_after100ns,0.243,AF-A0A7M6DNT9-F1-model_v4,0.205,0.779,0.085,8.856,Clytia hemisphaerica
2306,droso_3449_replicate_2_after100ns,0.3356,AF-L7JI60-F1-model_v4,0.116,0.856,0.498,5.704,Pyricularia oryzae P131
2307,droso_1636_replicate_3_after100ns,0.299,AF-A0A251X3B0-F1-model_v4,0.121,0.479,0.398,4.631,Marivivens niveibacter
2308,droso_3127_replicate_2_after100ns,0.3906,AF-A0A0M0JH18-F1-model_v4,0.121,0.827,0.132,7.182,Chrysochromulina tobinii
2309,droso_3335_replicate_2_after100ns,0.3743,AF-K6GKN8-F1-model_v4,0.203,0.753,0.241,4.687,Solidesulfovibrio magneticus str. Maddingley MBC34
2310,droso_3146_replicate_1_after100ns,0.286,AF-F7HBN9-F1-model_v4,0.176,0.964,0.229,3.864,Macaca mulatta
2311,droso_2825_replicate_1_after100ns,0.2474,AF-A0A7S1FFI4-F1-model_v4,0.144,0.962,0.105,6.363,Noctiluca scintillans
2312,droso_1576_replicate_3_after100ns,0.3965,AF-A0A1I0YZH2-F1-model_v4,0.215,0.439,0.195,9.696,Cellulomonas marina
2313,droso_3449_replicate_3_after100ns,0.2782,AF-E9J7T0-F1-model_v4,0.127,0.928,0.558,2.423,Solenopsis invicta
2314,droso_5561_replicate_3_after100ns,0.1967,AF-A0A5B7GVF4-F1-model_v4,0.102,0.803,0.667,7.123,Portunus trituberculatus
2315,droso_2354_replicate_1_after100ns,0.6621,AF-A0A2E2M5U7-F1-model_v4,0.155,0.682,0.983,6.983,Hyphomicrobiales bacterium
2316,droso_435_replicate_2_after100ns,0.6696,AF-A0A6B9FKY2-F1-model_v4,0.154,0.546,0.657,9.582,Methylobacterium mesophilicum SR1.6/6
2317,droso_536_replicate_1_after100ns,0.7632,AF-A0A350XAU9-F1-model_v4,0.116,0.815,0.174,0.4348,Cyanobacteria bacterium UBA11372
2318,droso_2686_replicate_1_after100ns,0.516,AF-A0A538U6I3-F1-model_v4,0.214,0.797,0.589,5.879,Candidatus Eisenbacteria bacterium
2319,droso_6398_replicate_2_after100ns,0.4413,AF-A0A0W0XIK7-F1-model_v4,0.1,0.463,0.39,7.227,Legionella oakridgensis
2320,droso_1849_replicate_2_after100ns,0.3671,AF-A0A7W5PGE2-F1-model_v4,0.17,0.975,0.689,9.589,Sphingomonas sp. BK069
2321,droso_2866_replicate_3_after100ns,0.5769,AF-A0A4Q7K2I8-F1-model_v4,0.178,0.589,0.214,8.557,Pochonia chlamydosporia 123
2322,droso_6328_replicate_3_after100ns,0.2049,AF-A0A4Y2LRP8-F1-model_v4,0.103,0.833,0.555,5.448,Araneus ventricosus
2323,droso_5400_replicate_1_after100ns,0.2584,AF-A0A6A3DVZ5-F1-model_v4,0.172,0.744,0.379,5.68,Phytophthora fragariae
2324,droso_3063_replicate_1_after100ns,0.6001,AF-A0A7D9LVL5-F1-model_v4,0.06,0.439,0.304,5.355,Paramuricea clavata
2325,droso_984_replicate_3_after100ns,0.6068,AF-A0A0K0ESL9-F1-model_v4,0.152,0.774,0.067,5.414,Strongyloides stercoralis
2326,droso_294_replicate_1_after100ns,0.1633,AF-A0A1T4M7E0-F1-model_v4,0.171,0.733,0.223,9.468,Sediminibacterium ginsengisoli
2327,droso_4923_replicate_2_after100ns,0.454,AF-A0A2R6RRF2-F1-model_v4,0.124,0.927,0.126,6.505,Actinidia chinensis var. chinensis
2328,droso_1151_replicate_1_after100ns,0.1749,AF-C4JDM9-F1-model_v4,0.239,0.985,0.251,9.92,Uncinocarpus reesii 1704
2329,droso_1068_replicate_2_after100ns,0.3535,AF-A0A7S1S1V7-F1-model_v4,0.21,0.824,0.727,8.257,Alexandrium catenella
2330,droso_5414_replicate_3_after100ns,0.6041,AF-A0A1Y2CIZ0-F1-model_v4,0.152,0.858,0.412,5.6,Rhizoclosmatium globosum
2331,droso_2712_replicate_1_after100ns,0.1516,AF-A0A151M9F0-F1-model_v4,0.19,0.706,0.429,5.744,Alligator mississippiensis
2332,droso_2551_replicate_3_after100ns,0.3841,AF-A0A5B7I4B8-F1-model_v4,0.123,0.757,0.472,4.26,Portunus trituberculatus
2333,droso_4299_replicate_2_after100ns,0.4887,AF-A0A7C7I057-F1-model_v4,0.192,0.295,0.383,1.366,Gemmatimonadetes bacterium
2334,droso_3209_replicate_2_after100ns,0.583,AF-A0A446LER7-F1-model_v4,0.076,0.261,0.13,7.95,Triticum turgidum subsp. durum
2335,droso_2528_replicate_3_after100ns,0.334,AF-A0A4Q4UMC5-F1-model_v4,0.119,0.475,0.521,5.567,Monosporascus sp. GIB2
2336,droso_4737_replicate_1_after100ns,0.5317,AF-A0A3P6F0R2-F1-model_v4,0.171,0.254,0.126,0.9024,Brassica oleracea
2337,droso_1038_replicate_3_after100ns,0.2234,AF-W4JUH5-F1-model_v4,0.12,0.843,0.719,6.443,Heterobasidion irregulare TC 32-1
2338,droso_2962_replicate_3_after100ns,0.7754,AF-J9EBC8-F1-model_v4,0.148,0.662,0.11,8.003,Wuchereria bancrofti
2339,droso_6341_replicate_1_after100ns,0.4048,AF-A0A420XNT5-F1-model_v4,0.205,0.68,0.132,7.28,Motilibacter peucedani
2340,droso_1035_replicate_2_after100ns,0.1725,AF-A0A1J4MH83-F1-model_v4,0.132,0.944,0.16,9.97,Cryptosporidium ubiquitum
2341,droso_2892_replicate_1_after100ns,0.4571,AF-A0A1U8CAT4-F1-model_v4,0.095,0.944,0.341,3.057,Mesocricetus auratus
2342,droso_608_replicate_2_after100ns,0.6499,AF-A0A7Z1R270-F1-model_v4,0.14,0.4,0.23,2.244,Holophagae bacterium
2343,droso_4882_replicate_3_after100ns,0.5672,AF-A0A099J556-F1-model_v4,0.116,0.361,0.694,6.794,Cryobacterium roopkundense
2344,droso_4499_replicate_3_after100ns,0.7303,AF-A0A7S0XNX6-F1-model_v4,0.148,0.287,0.257,7.404,Hemiselmis andersenii
2345,droso_4901_replicate_2_after100ns,0.3384,AF-A0A0G4GJN2-F1-model_v4,0.229,0.789,0.067,8.031,Vitrella brassicaformis CCMP3155
2346,droso_1055_replicate_1_after100ns,0.4326,AF-A0A168HR94-F1-model_v4,0.133,0.896,0.165,9.766,Mucor lusitanicus CBS 277.49
2347,droso_3687_replicate_1_after100ns,0.07875,AF-A0A4S2KFM3-F1-model_v4,0.134,0.922,0.715,8.996,Opisthorchis felineus
2348,droso_4970_replicate_2_after100ns,0.6925,AF-A0A0R0K0X6-F1-model_v4,0.114,0.507,0.212,9.915,Glycine max
2349,droso_988_replicate_1_after100ns,0.2046,AF-A0A7S4BS97-F1-model_v4,0.158,0.542,0.183,8.999,Chrysotila carterae
2350,droso_2973_replicate_3_after100ns,0.4796,AF-A0A0K6S9T3-F1-model_v4,0.131,0.916,0.074,9.823,Chromera velia CCMP2878
2351,droso_3165_replicate_1_after100ns,0.6392,AF-A0A838UKT7-F1-model_v4,0.296,0.346,0.154,3.559,Ktedonobacterales bacterium
2352,droso_4478_replicate_3_after100ns,0.2153,AF-A0A0C3H076-F1-model_v4,0.167,0.377,0.868,0.8592,Oidiodendron maius Zn
2353,droso_1163_replicate_3_after100ns,0.4233,AF-A0A6I9PAH2-F1-model_v4,0.15,0.692,0.211,5.966,Notothenia coriiceps
2354,droso_4634_replicate_3_after100ns,0.4627,AF-A0A521EK04-F1-model_v4,0.074,0.519,0.351,7.393,Paracoccus laeviglucosivorans
2355,droso_898_replicate_2_after100ns,0.108,AF-K7F5E7-F1-model_v4,0.123,0.501,0.787,8.554,Pelodiscus sinensis
2356,droso_1626_replicate_2_after100ns,0.204,AF-A0A4Q5L099-F1-model_v4,0.163,0.96,0.674,8.059,Methylococcaceae bacterium FWC3
2357,droso_1554_replicate_3_after100ns,0.2265,AF-A0A822Z7D0-F1-model_v4,0.25,0.852,0.849,5.192,Nelumbo nucifera
2358,droso_2998_replicate_2_after100ns,0.327,AF-A0A3D5P300-F1-model_v4,0.06,0.917,0.07,9.495,Gemmatimonadetes bacterium
2359,droso_454_replicate_3_after100ns,0.3236,AF-A0A7L4TR53-F1-model_v4,0.183,0.912,0.796,9.212,Flavobacterium sp. IR1
2360,droso_5772_replicate_2_after100ns,0.1373,AF-A0A5B0MLK8-F1-model_v4,0.135,0.71,0.731,8.514,Puccinia graminis f. sp. tritici
2361,droso_5705_replicate_2_after100ns,0.3954,AF-A0A2U8FP53-F1-model_v4,0.154,0.985,0.138,8.142,Aquabacterium olei
2362,droso_1915_replicate_3_after100ns,0.36,AF-A0A353B2P4-F1-model_v4,0.137,0.638,0.151,5.16,Planctomycetaceae bacterium
2363,droso_2672_replicate_1_after100ns,0.4993,AF-A0A6A5ZJA3-F1-model_v4,0.178,0.85,0.245,6.159,Lophiotrema nucula
2364,droso_2198_replicate_2_after100ns,0.481,AF-A0A5B1BT10-F1-model_v4,0.158,0.805,0.61,3.449,Mycobacterium simiae
2365,droso_4674_replicate_1_after100ns,0.7923,AF-A0A2T4BAI1-F1-model_v4,0.111,0.621,0.084,8.089,Trichoderma citrinoviride
2366,droso_899_replicate_2_after100ns,0.22,AF-A0A2K1Q0F6-F1-model_v4,0.101,0.846,0.45,3.318,Lysobacter silvestris
2367,droso_294_replicate_2_after100ns,0.2095,AF-A0A3N7FIR7-F1-model_v4,0.099,0.802,0.697,8.054,Populus trichocarpa
2368,droso_2354_replicate_3_after100ns,0.3719,AF-A0A430DGT5-F1-model_v4,0.184,0.753,0.098,5.182,Sphingomonas sp. ABOLF
2369,droso_1638_replicate_3_after100ns,0.3695,AF-A0A842YR83-F1-model_v4,0.106,0.934,0.554,8.417,Candidatus Bathyarchaeota archaeon
2370,droso_4854_replicate_1_after100ns,0.311,AF-A0A7R9IWW2-F1-model_v4,0.141,0.93,0.396,7.94,Timema californicum
2371,droso_3017_replicate_3_after100ns,0.6414,AF-A0A5J9SC18-F1-model_v4,0.108,0.343,0.189,7.02,Eragrostis curvula
2372,droso_2772_replicate_2_after100ns,0.3725,AF-A0A2P7P1W4-F1-model_v4,0.148,0.752,0.92,8.883,Halomonas sp. ND22Bw
2373,droso_3117_replicate_3_after100ns,0.2602,AF-A0A2E8YY50-F1-model_v4,0.138,0.855,0.528,8.657,Nocardioides sp.
2374,droso_2515_replicate_3_after100ns,0.2074,AF-A0A5M9NA88-F1-model_v4,0.121,0.849,0.984,6.299,Aspergillus tanneri
2375,droso_5547_replicate_2_after100ns,0.113,AF-G0MDF1-F1-model_v4,0.11,0.818,0.339,9.034,Caenorhabditis brenneri
2376,droso_4620_replicate_2_after100ns,0.8165,AF-A0A1Q9K2B5-F1-model_v4,0.089,0.595,0.541,8.933,Anaerostipes sp. 992a
2377,droso_2974_replicate_3_after100ns,0.6139,AF-A0A4Y2PMP0-F1-model_v4,0.2,0.333,0.219,9.214,Araneus ventricosus
2378,droso_6214_replicate_3_after100ns,0.2519,AF-A0A836I965-F1-model_v4,0.168,0.784,0.384,6.363,Leishmania sp. Namibia
2379,droso_13_replicate_3_after100ns,0.2109,AF-A0A7Y6M7S0-F1-model_v4,0.129,0.503,0.904,7.183,Nonomuraea montanisoli
2380,droso_318_replicate_1_after100ns,0.1018,AF-A0A5D3B9L4-F1-model_v4,0.104,0.699,0.553,6.896,Cucumis melo var. makuwa
2381,droso_2052_replicate_3_after100ns,0.2324,AF-A0A3Q3AKA5-F1-model_v4,0.046,0.724,0.09,9.85,Gallus gallus
2382,droso_490_replicate_3_after100ns,0.1124,AF-A0A7I9ZR42-F1-model_v4,0.153,0.921,0.396,5.46,Mycolicibacterium hippocampi
2383,droso_1203_replicate_3_after100ns,0.4244,AF-A0A830ECL7-F1-model_v4,0.125,0.595,0.95,0.1015,Vulcanisaeta souniana JCM 11219
2384,droso_2613_replicate_2_after100ns,0.6867,AF-A0A2E6A7P0-F1-model_v4,0.054,0.214,0.213,7.669,Gammaproteobacteria bacterium
2385,droso_5031_replicate_2_after100ns,0.6349,AF-A0A0Q6SR47-F1-model_v4,0.106,0.49,0.671,3.126,Rhizobium sp. Root1212
2386,droso_3063_replicate_3_after100ns,0.3919,AF-A0A1A9VI62-F1-model_v4,0.122,0.833,0.803,3.979,Glossina austeni
2387,droso_2500_replicate_1_after100ns,0.7236,AF-Q9YD20-F1-model_v4,0.285,0.295,0.172,9.079,Aeropyrum pernix K1
2388,droso_3095_replicate_1_after100ns,0.3431,AF-A0A3B4HD22-F1-model_v4,0.151,0.692,0.345,9.471,Pundamilia nyererei
2389,droso_3310_replicate_1_after100ns,0.4103,AF-A0A7S0MVJ0-F1-model_v4,0.153,0.957,0.371,4.811,Pyramimonas obovata
2390,droso_2548_replicate_3_after100ns,0.2657,AF-A0A085N8A8-F1-model_v4,0.087,0.542,0.917,2.336,Trichuris suis
2391,droso_4706_replicate_3_after100ns,0.4067,AF-A0A6M2D568-F1-model_v4,0.224,0.768,0.372,7.386,Rhipicephalus microplus
2392,droso_4330_replicate_2_after100ns,0.6818,AF-A0A0G4F894-F1-model_v4,0.162,0.698,0.048,4.297,Vitrella brassicaformis CCMP3155
2393,droso_3163_replicate_2_after100ns,0.4374,AF-A0A5E6SSL3-F1-model_v4,0.074,0.361,0.423,4.909,Pseudomonas fluorescens
2394,droso_1911_replicate_3_after100ns,0.5069,AF-A0A6L9KCJ1-F1-model_v4,0.21,0.543,0.22,4.694,Paludibacter sp.
2395,droso_721_replicate_1_after100ns,0.3137,AF-A0A2T2S7X0-F1-model_v4,0.141,1.0,0.75,6.079,Bacteroidetes bacterium QH_10_64_19
2396,droso_1175_replicate_1_after100ns,0.3456,AF-A0A090RL55-F1-model_v4,0.168,0.592,0.631,6.812,Vibrio sp. C7
2397,droso_3890_replicate_3_after100ns,0.4513,AF-A0A518L9G7-F1-model_v4,0.109,0.845,0.178,2.397,Planctomycetes bacterium TBK1r
2398,droso_1179_replicate_2_after100ns,0.4776,AF-A0A024G9S9-F1-model_v4,0.141,0.726,0.72,4.087,Albugo candida
2399,droso_2819_replicate_2_after100ns,0.3888,AF-A0A433PJ34-F1-model_v4,0.138,1.0,0.377,9.033,Endogone sp. FLAS-F59071
2400,droso_4585_replicate_3_after100ns,0.7628,AF-A0A537NSU5-F1-model_v4,0.086,0.604,0.576,9.298,Alphaproteobacteria bacterium
2401,droso_4268_replicate_2_after100ns,0.3332,AF-A0A848CPK2-F1-model_v4,0.119,0.592,0.778,7.755,Dorea formicigenerans
2402,droso_1625_replicate_1_after100ns,0.397,AF-A0A6A4R6H9-F1-model_v4,0.107,0.691,0.762,5.163,Lupinus albus
2403,droso_1178_replicate_1_after100ns,0.3903,AF-A0A7S3L558-F1-model_v4,0.097,0.966,0.606,9.428,Amphora coffeiformis
2404,droso_4228_replicate_1_after100ns,0.2753,AF-A0A7S4PSK0-F1-model_v4,0.141,0.93,0.371,3.492,Alexandrium monilatum
2405,droso_1010_replicate_3_after100ns,0.1315,AF-A0A517KYQ5-F1-model_v4,0.133,0.956,0.441,9.33,Venturia effusa
2406,droso_4645_replicate_3_after100ns,0.2663,AF-A0A2R7QWS6-F1-model_v4,0.217,0.47,0.197,6.715,Stenotrophomonas sp. HMWF003
2407,droso_3042_replicate_3_after100ns,0.7933,AF-A0A178ZQC2-F1-model_v4,0.073,0.494,0.236,8.817,Fonsecaea erecta
2408,droso_2684_replicate_1_after100ns,0.3757,AF-A0A7X9HQ05-F1-model_v4,0.094,0.671,0.486,9.092,Ignavibacteria bacterium
2409,droso_1365_replicate_2_after100ns,0.2196,AF-A0A7X9E4T7-F1-model_v4,0.13,0.928,0.506,2.868,Ignavibacteria bacterium
2410,droso_1210_replicate_2_after100ns,0.5776,AF-A0A4P6JYD2-F1-model_v4,0.146,0.259,0.099,9.486,Ktedonosporobacter rubrisoli
2411,droso_2489_replicate_2_after100ns,0.4242,AF-A0A1M5C9X0-F1-model_v4,0.205,0.342,0.438,8.263,Flavisolibacter ginsengisoli DSM 18119
2412,droso_1210_replicate_3_after100ns,0.5614,AF-A0A0E0J8U2-F1-model_v4,0.155,0.278,0.159,7.791,Oryza nivara
2413,droso_2898_replicate_3_after100ns,0.8147,AF-A0A3S0U0Z5-F1-model_v4,0.101,0.702,0.711,9.429,Acinetobacter sp.
2414,droso_4772_replicate_1_after100ns,0.3261,AF-A0A535MSD6-F1-model_v4,0.156,0.798,0.565,9.642,Chloroflexi bacterium
2415,droso_1046_replicate_1_after100ns,0.4971,AF-A0A2X0P526-F1-model_v4,0.152,0.463,0.299,6.855,Microbotryum silenes-dioicae
2416,droso_4720_replicate_2_after100ns,0.1413,AF-A0A7J0EES0-F1-model_v4,0.147,0.793,0.545,6.207,Actinidia rufa
2417,droso_4895_replicate_1_after100ns,0.5881,AF-A0A443KD28-F1-model_v4,0.1,0.46,0.17,7.432,Sinirhodobacter populi
2418,droso_3163_replicate_3_after100ns,0.4373,AF-A0A5C6ECJ6-F1-model_v4,0.131,0.41,0.196,1.169,Novipirellula aureliae
2419,droso_5473_replicate_3_after100ns,0.1663,AF-A0A1G4EAE8-F1-model_v4,0.128,0.703,0.393,1.249,Plasmodium vivax
2420,droso_2095_replicate_2_after100ns,0.1484,AF-A0A151MCI3-F1-model_v4,0.19,0.865,0.222,5.292,Alligator mississippiensis
2421,droso_290_replicate_2_after100ns,0.3611,AF-A0A0S6TBG1-F1-model_v4,0.098,0.656,0.171,8.528,Gluconobacter frateurii NBRC 103465
2422,droso_4487_replicate_3_after100ns,0.2318,AF-A0A4Q7YGW1-F1-model_v4,0.122,0.966,0.22,8.699,Fluviicoccus keumensis
2423,droso_1070_replicate_1_after100ns,0.2745,AF-A0A235GFA8-F1-model_v4,0.208,0.972,1.0,9.517,Rhodococcus sp. OK302
2424,droso_4904_replicate_1_after100ns,0.6079,AF-A0A402D459-F1-model_v4,0.124,0.896,0.871,2.353,Capsulimonas corticalis
2425,droso_1338_replicate_2_after100ns,0.7276,AF-A0A3D4PM20-F1-model_v4,0.107,0.459,0.364,7.786,Planctomycetaceae bacterium
2426,droso_4470_replicate_1_after100ns,0.7044,AF-A0A7V4KI15-F1-model_v4,0.081,0.67,0.616,5.552,Elusimicrobia bacterium
2427,droso_1504_replicate_2_after100ns,0.249,AF-A0A699JB69-F1-model_v4,0.153,0.976,0.398,8.413,Tanacetum cinerariifolium
2428,droso_1625_replicate_3_after100ns,0.5692,AF-A0A1F3CDC0-F1-model_v4,0.116,0.457,0.102,9.376,Bacteroidetes bacterium GWA2_31_9
2429,droso_2110_replicate_3_after100ns,0.4105,AF-A0A0F3RJI4-F1-model_v4,0.147,0.852,0.823,7.56,Orientia tsutsugamushi str. UT144
2430,droso_5043_replicate_3_after100ns,0.4627,AF-W2SRC9-F1-model_v4,0.09,0.917,0.257,0.9441,Necator americanus
2431,droso_4973_replicate_1_after100ns,0.5056,AF-A0A2S2JL37-F1-model_v4,0.131,0.923,0.984,2.464,Apilactobacillus micheneri
2432,droso_3465_replicate_1_after100ns,0.6842,AF-D8FXF9-F1-model_v4,0.138,0.364,0.298,3.163,Kamptonema sp. PCC 6506
2433,droso_4198_replicate_1_after100ns,0.4486,AF-A0A210PS46-F1-model_v4,0.145,0.842,0.064,7.919,Mizuhopecten yessoensis
2434,droso_4864_replicate_2_after100ns,0.4494,AF-A0A6J0NXQ2-F1-model_v4,0.127,0.635,0.331,9.909,Raphanus sativus
2435,droso_4761_replicate_2_after100ns,0.4165,AF-A0A3B0BSB1-F1-model_v4,0.212,0.672,0.676,7.25,Streptomyces klenkii
2436,droso_1876_replicate_1_after100ns,0.32,AF-C6BVY4-F1-model_v4,0.131,0.951,0.686,5.867,Maridesulfovibrio salexigens DSM 2638
2437,droso_2823_replicate_1_after100ns,0.7151,AF-A0A7S1LTZ5-F1-model_v4,0.166,0.5,0.143,3.928,Neobodo designis
2438,droso_4453_replicate_3_after100ns,0.4535,AF-E2CKQ6-F1-model_v4,0.157,0.817,0.183,4.89,Roseibium sp. TrichSKD4
2439,droso_6639_replicate_3_after100ns,0.06452,AF-A0A5F8GEN7-F1-model_v4,0.131,0.811,0.74,3.584,Monodelphis domestica
2440,droso_5549_replicate_1_after100ns,0.1816,AF-A0A1V4ZAC2-F1-model_v4,0.2,0.615,0.127,8.162,Methanocella sp. PtaU1.Bin125
2441,droso_49_replicate_2_after100ns,0.6905,AF-A0A3N5VBK8-F1-model_v4,0.092,0.279,0.961,1.805,Nitrosopumilales archaeon
2442,droso_3173_replicate_1_after100ns,0.2598,AF-A0A1H3JX18-F1-model_v4,0.112,0.728,0.352,7.962,Herbiconiux ginsengi
2443,droso_3254_replicate_2_after100ns,0.2989,AF-A0A0F8WV45-F1-model_v4,0.162,1.0,0.284,5.1,marine sediment metagenome
2444,droso_5053_replicate_1_after100ns,0.587,AF-A0A2W7P3Y7-F1-model_v4,0.16,0.936,1.0,8.491,Cupriavidus alkaliphilus
2445,droso_2505_replicate_2_after100ns,0.8775,AF-A0A7S4RZV0-F1-model_v4,0.15,0.594,0.314,9.106,Alexandrium monilatum
2446,droso_2453_replicate_2_after100ns,0.394,AF-A0A6N8JLQ8-F1-model_v4,0.192,0.403,0.825,0.8062,Adlercreutzia mucosicola
2447,droso_4125_replicate_1_after100ns,0.2612,AF-A0A2M8LAT7-F1-model_v4,0.16,0.879,0.952,6.591,Candidatus Terrybacteria bacterium CG10_big_fil_rev_8_21_14_0_10_41_10
2448,droso_3282_replicate_1_after100ns,0.2329,AF-A0A1W0X0N1-F1-model_v4,0.17,0.419,0.271,3.559,Hypsibius dujardini
2449,droso_4999_replicate_3_after100ns,0.7683,AF-A0A1F6CXL8-F1-model_v4,0.042,0.258,0.405,8.306,Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_01_FULL_53_29
2450,droso_1978_replicate_2_after100ns,0.6249,AF-A0A397SEP3-F1-model_v4,0.098,0.782,0.369,8.551,Glomus cerebriforme
2451,droso_2847_replicate_3_after100ns,0.3818,AF-A0A6I9NY82-F1-model_v4,0.148,0.72,0.551,6.757,Notothenia coriiceps
2452,droso_1330_replicate_3_after100ns,0.5368,AF-A0A4V3HBZ3-F1-model_v4,0.115,0.864,0.143,5.933,Janthinobacterium sp. 75
2453,droso_6177_replicate_3_after100ns,0.1945,AF-A0A7S2GN22-F1-model_v4,0.144,0.375,0.816,8.457,Alexandrium andersonii
2454,droso_2898_replicate_1_after100ns,0.745,AF-A0A2W7MMZ9-F1-model_v4,0.062,0.762,0.81,9.899,Psychrobacillus insolitus
2455,droso_1822_replicate_1_after100ns,0.4916,AF-A0A166EXL0-F1-model_v4,0.16,0.848,0.56,9.448,Fibularhizoctonia sp. CBS 109695
2456,droso_2265_replicate_3_after100ns,0.2428,AF-A0A538STS2-F1-model_v4,0.144,0.744,0.297,9.681,Candidatus Eisenbacteria bacterium
2457,droso_2696_replicate_1_after100ns,0.3559,AF-X1WX61-F1-model_v4,0.134,0.929,0.733,7.357,Acyrthosiphon pisum
2458,droso_2660_replicate_2_after100ns,0.4337,AF-A0A1D2QBW2-F1-model_v4,0.076,0.536,0.882,7.823,Haladaptatus sp. W1
2459,droso_6514_replicate_3_after100ns,0.1428,AF-A0A1X7TRD2-F1-model_v4,0.13,0.544,0.384,9.087,Amphimedon queenslandica
2460,droso_1452_replicate_1_after100ns,0.2795,AF-A0A0G1X5D0-F1-model_v4,0.094,0.767,0.742,4.437,Candidatus Wolfebacteria bacterium GW2011_GWA2_47_9b
2461,droso_615_replicate_3_after100ns,0.5804,AF-A0A382IWZ3-F1-model_v4,0.157,0.704,0.927,6.084,marine metagenome
2462,droso_4235_replicate_2_after100ns,0.2258,AF-A0A7S4FT00-F1-model_v4,0.107,0.894,0.181,9.88,Eutreptiella gymnastica
2463,droso_1252_replicate_3_after100ns,0.489,AF-A0A6S7DEY1-F1-model_v4,0.162,0.669,0.619,7.817,Pararobbsia alpina
2464,droso_2572_replicate_2_after100ns,0.3631,AF-G7ILH1-F1-model_v4,0.12,0.729,0.077,5.207,Medicago truncatula
2465,droso_4264_replicate_3_after100ns,0.1897,AF-A0A420SRV2-F1-model_v4,0.102,0.97,0.251,7.634,Fusarium oxysporum
2466,droso_246_replicate_3_after100ns,0.6487,AF-A0A444DI31-F1-model_v4,0.12,0.625,0.239,5.269,Ensete ventricosum
2467,droso_6522_replicate_1_after100ns,0.4267,AF-W4FPB1-F1-model_v4,0.098,0.718,0.798,7.088,Aphanomyces astaci
2468,droso_2585_replicate_3_after100ns,0.1731,AF-A0A2H1C1Y3-F1-model_v4,0.115,0.929,0.115,5.529,Fasciola hepatica
2469,droso_4971_replicate_2_after100ns,0.5271,AF-A0A3P7L7B4-F1-model_v4,0.075,0.679,0.171,8.755,Dibothriocephalus latus
2470,droso_2521_replicate_1_after100ns,0.7553,AF-A0A2E0MIE3-F1-model_v4,0.14,0.422,0.049,3.676,Flavobacteriales bacterium
2471,droso_2116_replicate_1_after100ns,0.5902,AF-A0A821YWX0-F1-model_v4,0.181,0.67,0.266,7.728,Ranitomeya imitator
2472,droso_5779_replicate_3_after100ns,0.4177,AF-A0A2K1JHA9-F1-model_v4,0.157,0.802,0.688,5.423,Physcomitrium patens
2473,droso_1711_replicate_2_after100ns,0.5153,AF-D6RMH3-F1-model_v4,0.129,0.9,0.118,4.255,Coprinopsis cinerea okayama7#130
2474,droso_4400_replicate_1_after100ns,0.5744,AF-A0A316N7R3-F1-model_v4,0.173,0.338,0.059,5.636,Firmicutes bacterium
2475,droso_3037_replicate_3_after100ns,0.1964,AF-A0A1I7ZUT8-F1-model_v4,0.118,0.844,0.528,6.012,Steinernema glaseri
2476,droso_4712_replicate_2_after100ns,0.2678,AF-A0A1W4XC87-F1-model_v4,0.093,0.86,0.621,7.667,Agrilus planipennis
2477,droso_148_replicate_3_after100ns,0.06383,AF-A0A453M7P2-F1-model_v4,0.156,0.697,0.557,2.095,Aegilops tauschii subsp. strangulata
2478,droso_5780_replicate_2_after100ns,0.5372,AF-A0A069AZN0-F1-model_v4,0.0,0.369,0.343,8.924,Clostridioides difficile
