,id,AFDB50_highest_Tm,AFDB50_highest_Tm_ID,AFDB50_seqIdent,AFDB50_qcov,AFDB50_tcov,AFDB50_evalue,species
1600,rand_498,0.1581,AF-A0A0B7A8T8-F1-model_v4,0.159,1.0,0.559,8.281,Arion vulgaris
1601,rand_1377,0.4047,AF-A0A813ENC1-F1-model_v4,0.18,0.943,0.303,2.561,Polarella glacialis
1602,rand_136,0.4853,AF-A0A0E0H289-F1-model_v4,0.122,0.235,0.254,2.995,Oryza nivara
1603,rand_1105,0.774,AF-A0A372QEJ7-F1-model_v4,0.102,0.505,0.441,3.136,Rhizophagus sp. MUCL 43196
1604,rand_699,0.4335,AF-A0A821CEH5-F1-model_v4,0.154,1.0,0.867,9.145,Rotaria sp. Silwood2
1605,rand_1787,0.3532,AF-A0A4Y2LAA2-F1-model_v4,0.144,1.0,0.815,4.409,Araneus ventricosus
1606,rand_155,0.2246,AF-A0A812ENR1-F1-model_v4,0.113,0.996,0.316,3.388,Sepia pharaonis
1607,rand_1002,0.1221,AF-A0A7S3HMQ1-F1-model_v4,0.156,0.961,0.465,8.139,Spumella elongata
1608,rand_234,0.1821,AF-A0A5J5RGT7-F1-model_v4,0.162,0.989,0.826,6.382,Gossypium barbadense
1609,rand_574,0.3346,AF-A0A4Y2FG64-F1-model_v4,0.164,0.586,0.708,7.431,Araneus ventricosus
1610,rand_2281,0.7294,AF-A0A388QPT3-F1-model_v4,0.145,0.948,0.932,3.612,Nitrosarchaeum sp.
1611,rand_1110,0.3106,AF-A0A4W5NFX4-F1-model_v4,0.123,0.823,0.542,6.589,Hucho hucho
1612,rand_2094,0.4777,AF-A0A5E4NJW5-F1-model_v4,0.138,1.0,0.973,5.119,Cinara cedri
1613,rand_306,0.3518,AF-R9NX40-F1-model_v4,0.12,0.91,0.803,0.4137,Pseudozyma hubeiensis SY62
1614,rand_1825,0.3335,AF-A0A409YUH5-F1-model_v4,0.142,1.0,0.374,8.323,Gymnopilus dilepis
1615,rand_560,0.3042,AF-A0A495BZV5-F1-model_v4,0.142,0.47,0.209,6.25,Streptomyces sp. 42
1616,rand_2433,0.8205,AF-H3Z9Z4-F1-model_v4,0.135,0.712,0.097,5.914,Alishewanella jeotgali KCTC 22429
1617,rand_1186,0.543,AF-A0A1X8WND9-F1-model_v4,0.067,0.628,0.817,4.642,Leptospira interrogans serovar Canicola
1618,rand_396,0.2328,AF-A0A814JLC2-F1-model_v4,0.107,0.994,0.571,7.902,Didymodactylos carnosus
1619,rand_2022,0.3557,AF-A0A0V0XT41-F1-model_v4,0.123,0.97,0.653,5.671,Trichinella pseudospiralis
1620,rand_1882,0.5374,AF-A0A4Y2WM56-F1-model_v4,0.168,1.0,0.566,7.687,Araneus ventricosus
1621,rand_914,0.5587,AF-A0A4U0WDX0-F1-model_v4,0.123,0.981,0.409,7.678,Cryomyces minteri
1622,rand_299,0.3521,AF-A0A0Q3WDL4-F1-model_v4,0.113,0.793,0.448,5.556,Amazona aestiva
1623,rand_677,0.3374,AF-A0A104MV43-F1-model_v4,0.133,0.813,0.792,1.759,Burkholderia pyrrocinia
1624,rand_1505,0.549,AF-A0A066W5H1-F1-model_v4,0.081,0.892,0.878,8.879,Rhizoctonia solani AG-8 WAC10335
1625,rand_642,0.4898,AF-Q13ZU1-F1-model_v4,0.055,0.992,0.925,0.3346,Paraburkholderia xenovorans LB400
1626,rand_1073,0.403,AF-A0A662XC54-F1-model_v4,0.186,1.0,0.133,4.763,Nothophytophthora sp. Chile5
1627,rand_141,0.3383,AF-A0A699VLZ6-F1-model_v4,0.124,0.555,0.933,1.583,Tanacetum cinerariifolium
1628,rand_363,0.2883,AF-A0A0F4Z4U8-F1-model_v4,0.115,0.994,0.491,8.437,Rasamsonia emersonii CBS 393.64
1629,rand_1771,0.6183,AF-E6PEL0-F1-model_v4,0.121,0.973,0.924,8.625,mine drainage metagenome
1630,rand_2422,0.334,AF-A0A1F6BWT7-F1-model_v4,0.259,0.981,0.235,7.66,Candidatus Jorgensenbacteria bacterium RIFCSPLOWO2_01_FULL_45_25b
1631,rand_825,0.4123,AF-A0A7J9MYZ0-F1-model_v4,0.087,0.902,0.652,2.935,Gossypium schwendimanii
1632,rand_606,0.235,AF-A0A5B7JUE4-F1-model_v4,0.104,0.992,0.971,9.97,Portunus trituberculatus
1633,rand_589,0.3599,AF-A0A1Y1HWS5-F1-model_v4,0.191,0.985,0.569,0.8787,Klebsormidium nitens
1634,rand_1382,0.429,AF-A0A7C9ASP1-F1-model_v4,0.098,0.77,0.433,6.394,Opuntia streptacantha
1635,rand_2262,0.3797,AF-A0A1H5H084-F1-model_v4,0.157,0.627,0.585,7.182,Streptomyces sp. TLI_105
1636,rand_1732,0.7349,AF-A0A7X6CM45-F1-model_v4,0.12,0.658,0.51,2.246,Microcoleus sp. SU_5_6
1637,rand_1445,0.4117,AF-A0A7S3VBZ6-F1-model_v4,0.12,0.976,0.377,8.798,Chaetoceros debilis
1638,rand_650,0.7312,AF-A0A401H2Y9-F1-model_v4,0.074,0.643,1.0,0.704,Sparassis crispa
1639,rand_1159,0.3188,AF-A0A840E851-F1-model_v4,0.187,0.989,0.506,9.836,Neolewinella aquimaris
1640,rand_1253,0.446,AF-A0A846A836-F1-model_v4,0.091,0.924,0.775,4.457,Leptolyngbya sp. SIO4C5
1641,rand_514,0.4472,AF-A0A183UQU9-F1-model_v4,0.12,0.417,0.347,9.586,Toxocara canis
1642,rand_2142,0.685,AF-A0A0C9XQ37-F1-model_v4,0.047,1.0,0.797,5.338,Laccaria amethystina LaAM-08-1
1643,rand_1360,0.3335,AF-A0A371GKI4-F1-model_v4,0.103,0.966,0.619,5.207,Mucuna pruriens
1644,rand_1577,0.3634,AF-A0A6J8DWY8-F1-model_v4,0.181,0.938,0.243,4.138,Mytilus coruscus
1645,rand_827,0.2331,AF-A0A7S2DUM3-F1-model_v4,0.2,0.991,0.621,3.15,Alexandrium andersonii
1646,rand_83,0.4126,AF-A0A665VWB7-F1-model_v4,0.196,0.176,0.044,9.787,Echeneis naucrates
1647,rand_1627,0.4605,AF-A0A1I7NLR3-F1-model_v4,0.187,1.0,0.381,7.123,Devosia crocina
1648,rand_2337,0.3989,AF-A0A3M3JG74-F1-model_v4,0.166,0.964,0.685,4.725,Pseudomonas syringae pv. coriandricola
1649,rand_485,0.3896,AF-A0A5J4FYC3-F1-model_v4,0.127,0.902,0.652,0.2961,Patiriisocius marinistellae
1650,rand_1781,0.2663,AF-G3HM01-F1-model_v4,0.184,0.986,0.778,6.259,Cricetulus griseus
1651,rand_431,0.7577,AF-A0A0M9VQY7-F1-model_v4,0.097,0.275,0.246,2.3,Malassezia pachydermatis
1652,rand_2303,0.7054,AF-A0A2S7ZRZ6-F1-model_v4,0.134,0.912,0.852,8.271,Veillonella tobetsuensis
1653,rand_1473,0.543,AF-A0A0S7M0Q5-F1-model_v4,0.064,0.929,0.748,6.935,Poeciliopsis prolifica
1654,rand_1144,0.5634,AF-A0A7C2QYH6-F1-model_v4,0.127,0.558,0.085,9.334,Spirochaetia bacterium
1655,rand_2057,0.5401,AF-A0A447JMU0-F1-model_v4,0.115,0.8,0.542,5.742,Salmonella enterica subsp. enterica serovar Daytona
1656,rand_659,0.2815,AF-A0A0M8ZST4-F1-model_v4,0.117,0.648,0.344,2.512,Melipona quadrifasciata
1657,rand_1667,0.3994,AF-A0A356SZT4-F1-model_v4,0.191,0.936,0.435,8.051,Myxococcales bacterium
1658,rand_1492,0.323,AF-A0A5N6KVZ0-F1-model_v4,0.123,0.857,0.127,9.748,Carpinus fangiana
1659,rand_915,0.5995,AF-A0A6B0UVM3-F1-model_v4,0.142,0.523,0.364,1.741,Ixodes ricinus
1660,rand_508,0.1865,AF-A0A327TTR5-F1-model_v4,0.186,0.993,0.305,5.519,Streptomyces sp. KhCrAH-43
1661,rand_930,0.8166,AF-A0A150GFW6-F1-model_v4,0.117,0.626,0.085,3.86,Gonium pectorale
1662,rand_831,0.5118,AF-B8FJL2-F1-model_v4,0.156,0.688,0.851,3.561,Desulfatibacillum aliphaticivorans
1663,rand_709,0.3211,AF-A0A183U5N4-F1-model_v4,0.11,0.826,0.842,8.09,Toxocara canis
1664,rand_2370,0.4468,AF-A0A444SLZ7-F1-model_v4,0.163,1.0,0.561,5.444,Armadillidium vulgare
1665,rand_1542,0.3129,AF-A0A0G4F0B5-F1-model_v4,0.18,1.0,0.444,3.43,Chromera velia CCMP2878
1666,rand_190,0.4192,AF-A0A165BA90-F1-model_v4,0.133,0.835,0.416,2.968,Exidia glandulosa HHB12029
1667,rand_1204,0.3076,AF-A0A368PHC7-F1-model_v4,0.163,0.957,0.414,9.81,Setaria italica
1668,rand_1308,0.1635,AF-A0A2T7ESK4-F1-model_v4,0.138,0.978,0.795,5.33,Panicum hallii var. hallii
1669,rand_806,0.2937,AF-A0A6I6WFF5-F1-model_v4,0.169,0.912,0.983,2.031,Streptomyces sp. NHF165
1670,rand_2285,0.6564,AF-A0A2P4Y1Z9-F1-model_v4,0.073,0.707,0.311,5.517,Phytophthora palmivora var. palmivora
1671,rand_1423,0.6897,AF-A0A2W4PP52-F1-model_v4,0.14,0.581,0.191,7.838,Firmicutes bacterium
1672,rand_1885,0.3678,AF-A0A4Q3GPV5-F1-model_v4,0.169,0.901,0.209,6.654,Hyphomicrobiales bacterium
1673,rand_618,0.4071,AF-A0A3N4KNI1-F1-model_v4,0.17,0.938,0.401,4.692,Morchella conica CCBAS932
1674,rand_12,0.0579,AF-A0A3A8X7N0-F1-model_v4,0.14,0.996,0.858,8.719,bacterium D16-59
1675,rand_375,0.1417,AF-A0A0D7APM4-F1-model_v4,0.146,0.904,0.497,3.756,Fistulina hepatica ATCC 64428
1676,rand_1718,0.2461,AF-A0A7R9ELR9-F1-model_v4,0.125,1.0,0.156,8.821,Timema monikensis
1677,rand_1510,0.2601,AF-A0A101J7Z1-F1-model_v4,0.195,1.0,0.392,8.576,Actinoplanes awajinensis subsp. mycoplanecinus
1678,rand_1175,0.7017,AF-A0A0P0EIH9-F1-model_v4,0.192,0.277,0.203,9.739,Microbacterium sp. No. 7
1679,rand_43,0.09646,AF-T1FJ59-F1-model_v4,0.133,0.939,0.954,0.1105,Helobdella robusta
1680,rand_2077,0.4652,AF-A0A6B3MEI7-F1-model_v4,0.136,0.677,0.553,6.153,Symploca sp. SIO2E9
1681,rand_1055,0.4302,AF-A0A2E2EVI4-F1-model_v4,0.109,0.727,0.791,8.028,Nioella sp.
1682,rand_1845,0.4586,AF-A0A7S1IY66-F1-model_v4,0.166,0.986,0.522,2.889,Eutreptiella gymnastica
1683,rand_590,0.3477,AF-A0A166D101-F1-model_v4,0.117,0.955,0.992,1.98,Peniophora sp. CONT
1684,rand_2198,0.3106,AF-A0A165XL24-F1-model_v4,0.15,0.984,0.292,4.862,Sistotremastrum suecicum HHB10207 ss-3
1685,rand_88,0.1193,AF-A0A239BQR5-F1-model_v4,0.163,1.0,0.933,9.911,Geodermatophilus pulveris
1686,rand_708,0.6898,AF-A0A2H6ENT8-F1-model_v4,0.055,0.298,0.247,8.011,bacterium BMS3Abin04
1687,rand_1259,0.6112,AF-U4LM17-F1-model_v4,0.106,0.978,0.135,9.76,Pyronema omphalodes CBS 100304
1688,rand_104,0.2978,AF-A0A0G2FMA7-F1-model_v4,0.149,0.612,0.851,1.893,Diplodia seriata
1689,rand_1662,0.6085,AF-A0A481QML0-F1-model_v4,0.055,0.667,0.881,7.53,Candidatus Pseudomonas adelgestsugas
1690,rand_584,0.2885,AF-A0A0L6VE86-F1-model_v4,0.15,0.727,0.211,2.54,Puccinia sorghi
1691,rand_1837,0.4909,AF-A0A4R9RMK8-F1-model_v4,0.123,0.972,0.29,7.126,bacterium M00.F.Ca.ET.230.01.1.1
1692,rand_20,0.03755,AF-A0A7R9BNE3-F1-model_v4,0.141,1.0,0.733,2.917,Notodromas monacha
1693,rand_838,0.6289,AF-A0A356KGM3-F1-model_v4,0.148,0.468,0.16,3.912,Planctomycetota bacterium
1694,rand_1366,0.4188,AF-A0A248X7W2-F1-model_v4,0.125,0.909,0.748,0.2351,Bifidobacterium pseudolongum
1695,rand_676,0.3471,AF-A0A1S2P932-F1-model_v4,0.182,0.65,0.481,6.0,Streptomyces monashensis
1696,rand_1906,0.6584,AF-A0A1A9VIX1-F1-model_v4,0.164,0.929,0.474,0.07176,Glossina austeni
1697,rand_1745,0.2155,AF-A0A4Z2FXJ9-F1-model_v4,0.161,0.895,0.389,7.113,Liparis tanakae
1698,rand_1889,0.4743,AF-V8NGR2-F1-model_v4,0.09,0.62,0.25,6.482,Ophiophagus hannah
1699,rand_1758,0.6325,AF-A0A0T7DV90-F1-model_v4,0.195,0.547,0.651,7.897,Vibrio coralliirubri
1700,rand_609,0.2916,AF-V5I035-F1-model_v4,0.14,0.915,0.447,7.11,Ixodes ricinus
1701,rand_2424,0.366,AF-A0A534RVB3-F1-model_v4,0.207,1.0,0.129,8.721,Deltaproteobacteria bacterium
1702,rand_326,0.4337,AF-A0A550I030-F1-model_v4,0.1,0.366,0.308,5.045,Gramella sabulilitoris
1703,rand_1932,0.5109,AF-A0A0C2GV63-F1-model_v4,0.145,0.87,0.281,5.305,Ancylostoma duodenale
1704,rand_909,0.4679,AF-A0A1L8GWN7-F1-model_v4,0.081,0.458,0.7,3.075,Xenopus laevis
1705,rand_1554,0.2887,AF-A0A674J5Z1-F1-model_v4,0.111,0.988,0.189,4.642,Terrapene carolina triunguis
1706,rand_2261,0.322,AF-A0A522V5L8-F1-model_v4,0.166,0.983,0.411,9.454,Nitrospirae bacterium
1707,rand_1804,0.6035,AF-A0A6H5GFF3-F1-model_v4,0.08,0.671,0.515,3.515,Nesidiocoris tenuis
1708,rand_488,0.2126,AF-A0A0D2VJV9-F1-model_v4,0.082,0.951,0.137,8.615,Capsaspora owczarzaki ATCC 30864
1709,rand_1738,0.2119,AF-A0A0C2WK29-F1-model_v4,0.179,1.0,0.974,9.792,Serendipita vermifera MAFF 305830
1710,rand_1614,0.52,AF-A0A4Y2EHH4-F1-model_v4,0.085,1.0,0.529,9.756,Araneus ventricosus
1711,rand_2014,0.3248,AF-Q10E76-F1-model_v4,0.194,1.0,0.549,7.362,Oryza sativa Japonica Group
1712,rand_985,0.2032,AF-A0A4C1XKL2-F1-model_v4,0.127,0.894,0.797,8.328,Eumeta japonica
1713,rand_853,0.5218,AF-A0A564XUE2-F1-model_v4,0.097,0.655,0.727,1.719,Hymenolepis diminuta
1714,rand_2023,0.5439,AF-A0A0A9BRV9-F1-model_v4,0.114,0.985,0.959,2.7,Arundo donax
1715,rand_568,0.3374,AF-A2FL27-F1-model_v4,0.094,0.97,0.74,3.32,Trichomonas vaginalis
1716,rand_2423,0.6134,AF-A0A656HGN5-F1-model_v4,0.066,0.849,0.051,1.938,Thiothrix nivea DSM 5205
1717,rand_405,0.2174,AF-Q8LGS1-F1-model_v4,0.11,0.974,0.517,4.479,Arabidopsis thaliana
1718,rand_982,0.3656,AF-A0A5B7D8L1-F1-model_v4,0.082,1.0,0.661,7.984,Portunus trituberculatus
1719,rand_680,0.889,AF-F0YBR6-F1-model_v4,0.137,0.472,0.829,0.3683,Aureococcus anophagefferens
1720,rand_1363,0.3806,AF-A0A7S2R0D7-F1-model_v4,0.116,0.92,0.672,8.924,Eucampia antarctica
1721,rand_1894,0.414,AF-A0A3N4SLE9-F1-model_v4,0.163,0.732,0.786,9.656,Streptomyces sp. Ag109_O5-1
1722,rand_66,0.08607,AF-A0A388L042-F1-model_v4,0.135,0.964,0.711,5.089,Chara braunii
1723,rand_466,0.2957,AF-A0A6S7MTD4-F1-model_v4,0.161,0.834,0.481,4.534,Lactuca saligna
1724,rand_639,0.849,AF-A0A0J7K5U2-F1-model_v4,0.196,0.402,0.215,4.201,Lasius niger
1725,rand_1645,0.292,AF-A0A820SCJ6-F1-model_v4,0.083,0.987,0.683,4.839,Adineta steineri
1726,rand_1358,0.5888,AF-A0A813MRQ3-F1-model_v4,0.13,0.784,0.255,9.405,Adineta steineri
1727,rand_1322,0.1755,AF-A0A6J8CHC2-F1-model_v4,0.173,0.843,0.338,6.826,Mytilus coruscus
1728,rand_889,0.2567,AF-A0A068SIG8-F1-model_v4,0.091,0.982,0.606,5.799,Lichtheimia corymbifera JMRC:FSU:9682
1729,rand_356,0.1768,AF-A0A0R3TZX6-F1-model_v4,0.167,0.994,0.483,4.165,Rodentolepis nana
1730,rand_1631,0.3254,AF-A0A0K1PK11-F1-model_v4,0.192,1.0,0.335,7.42,Labilithrix luteola
1731,rand_210,0.3756,AF-A0A645DZ51-F1-model_v4,0.109,0.62,0.796,2.486,bioreactor metagenome
1732,rand_1320,0.4465,AF-A0A645FZ23-F1-model_v4,0.171,0.854,0.455,8.305,bioreactor metagenome
1733,rand_612,0.2856,AF-U9TU10-F1-model_v4,0.145,0.785,0.353,6.32,Rhizophagus irregularis DAOM 181602=DAOM 197198
1734,rand_497,0.3491,AF-D4B2X7-F1-model_v4,0.144,0.761,0.875,0.7071,Trichophyton benhamiae CBS 112371
1735,rand_665,0.2124,AF-A0A2V1BCG1-F1-model_v4,0.204,0.79,0.254,5.371,Cadophora sp. DSE1049
1736,rand_244,0.2156,AF-A0A1L8GA43-F1-model_v4,0.145,0.82,0.696,5.851,Xenopus laevis
1737,rand_1792,0.238,AF-A0A0N0TR05-F1-model_v4,0.171,0.811,0.921,8.414,Streptomyces sp. NRRL F-6491
1738,rand_2221,0.5536,AF-A0A398CER4-F1-model_v4,0.183,1.0,0.484,7.099,Cohnella faecalis
1739,rand_663,0.557,AF-A0A6C0EXD2-F1-model_v4,0.169,0.492,0.602,6.768,viral metagenome
1740,rand_2501,0.6068,AF-A0A4P0Y4P5-F1-model_v4,0.166,1.0,0.732,9.704,Klebsiella pneumoniae
1741,rand_496,0.3036,AF-A0A850HYD0-F1-model_v4,0.06,0.796,0.925,4.606,Bradyrhizobium sp. 2S1
1742,rand_1795,0.3817,AF-A0A1C6S0W3-F1-model_v4,0.164,0.892,0.496,5.97,Micromonospora inyonensis
1743,rand_1679,0.3646,AF-A0A519ELI7-F1-model_v4,0.1,1.0,0.254,4.606,Variovorax sp.
1744,rand_2075,0.8191,AF-A0A699J9L4-F1-model_v4,0.1,0.615,0.074,7.104,Tanacetum cinerariifolium
1745,rand_1403,0.3432,AF-A0A2K2H9L0-F1-model_v4,0.166,0.895,0.396,6.672,Geothermobacter hydrogeniphilus
1746,rand_197,0.0848,AF-A0A4C1X004-F1-model_v4,0.109,0.944,0.484,4.762,Eumeta japonica
1747,rand_2205,0.3446,AF-A0A1G2DCH2-F1-model_v4,0.133,0.984,0.769,8.639,Candidatus Lloydbacteria bacterium RIFCSPHIGHO2_02_FULL_50_13
1748,rand_391,0.3704,AF-A0A0E0HMB0-F1-model_v4,0.081,0.786,0.976,7.545,Oryza nivara
1749,rand_1956,0.5021,AF-A0A7S2P5C8-F1-model_v4,0.142,0.913,0.571,0.8872,Bigelowiella natans
1750,rand_1940,0.5516,AF-X6N112-F1-model_v4,0.094,0.768,0.535,8.892,Reticulomyxa filosa
1751,rand_860,0.3114,AF-A0A375G5W7-F1-model_v4,0.101,0.945,0.991,6.689,Cupriavidus oxalaticus
1752,rand_2283,0.2562,AF-A0A3A8FKB6-F1-model_v4,0.172,1.0,0.744,6.695,Acinetobacter sp. WCHAc060007
1753,rand_1310,0.3204,AF-A0A1Q9CM78-F1-model_v4,0.139,0.944,0.669,7.817,Symbiodinium microadriaticum
1754,rand_2332,0.5817,AF-A0A3M1ZIZ2-F1-model_v4,0.157,0.679,0.349,8.455,Chloroflexi bacterium
1755,rand_1634,0.4004,AF-A0A7S3I6N7-F1-model_v4,0.126,1.0,0.616,7.129,Favella ehrenbergii
1756,rand_788,0.3339,AF-A0A2M8ZZK6-F1-model_v4,0.145,0.809,0.234,5.19,Streptomyces sp. CNZ306
1757,rand_28,0.06967,AF-K6UJH0-F1-model_v4,0.121,1.0,0.797,3.066,Plasmodium cynomolgi strain B
1758,rand_199,0.2412,AF-A0A1A8HGA1-F1-model_v4,0.114,0.802,0.926,1.195,Nothobranchius korthausae
1759,rand_82,0.1552,AF-A0A6A6QKF1-F1-model_v4,0.105,0.955,0.58,4.627,Lophium mytilinum
1760,rand_2146,0.3726,AF-A0A523LGB2-F1-model_v4,0.187,1.0,0.246,9.426,Gammaproteobacteria bacterium
1761,rand_1068,0.1614,AF-C3TX76-F1-model_v4,0.145,0.98,0.592,2.446,Brachypodium sylvaticum
1762,rand_1822,0.2843,AF-A2X8B5-F1-model_v4,0.144,0.945,0.426,9.816,Oryza sativa Indica Group
1763,rand_1220,0.2614,AF-A0A7W5MID2-F1-model_v4,0.182,0.946,0.62,9.403,Rhizobium sp. BK381
1764,rand_463,0.425,AF-F0LAW3-F1-model_v4,0.111,0.793,0.447,9.058,Agrobacterium fabacearum
1765,rand_1903,0.2546,AF-R1ERU2-F1-model_v4,0.202,1.0,0.911,9.92,Emiliania huxleyi
1766,rand_712,0.4635,AF-A0A7Y5UEJ3-F1-model_v4,0.12,0.843,0.347,2.433,Streptomycetaceae bacterium
1767,rand_271,0.2937,AF-A0A7S1P7F6-F1-model_v4,0.12,0.983,1.0,1.858,Vitrella brassicaformis
1768,rand_349,0.1669,AF-A0A7M7RB72-F1-model_v4,0.12,0.913,0.327,6.396,Strongylocentrotus purpuratus
1769,rand_546,0.3031,AF-A0A7S2RGJ3-F1-model_v4,0.115,0.949,0.674,9.108,Eucampia antarctica
1770,rand_477,0.1242,AF-A0A0B3AE58-F1-model_v4,0.149,1.0,0.288,9.037,archaeon GW2011_AR3
1771,rand_1713,0.5754,AF-R5DQ25-F1-model_v4,0.07,0.75,0.753,1.551,Parabacteroides johnsonii CAG:246
1772,rand_1586,0.6874,AF-A0A2E1PDC7-F1-model_v4,0.095,0.519,0.123,6.152,Pelagibacteraceae bacterium
1773,rand_1746,0.4522,AF-A0A182UVY1-F1-model_v4,0.136,0.961,0.437,7.382,Anopheles merus
1774,rand_562,0.1826,AF-A0A4R7W732-F1-model_v4,0.142,0.925,0.529,8.1,Pseudomonas sp. LP_7_YM
1775,rand_1782,0.2762,AF-A0A1X9XZV1-F1-model_v4,0.209,1.0,0.988,9.125,uncultured bacterium
1776,rand_53,0.1798,AF-A0A409WTV2-F1-model_v4,0.13,1.0,0.425,7.008,Psilocybe cyanescens
1777,rand_45,0.1635,AF-A0A5M6BRH8-F1-model_v4,0.145,0.72,0.884,0.2663,Kwoniella shandongensis
1778,rand_2040,0.4546,AF-A0A1G1LIQ1-F1-model_v4,0.106,1.0,0.88,7.43,Omnitrophica bacterium RIFCSPLOWO2_12_FULL_50_11
1779,rand_1,0.05038,AF-A0A4Z1NQC7-F1-model_v4,0.133,0.902,0.985,0.4151,Venturia nashicola
1780,rand_389,0.2908,AF-H2YVG2-F1-model_v4,0.158,0.786,0.213,4.333,Ciona savignyi
1781,rand_328,0.3613,AF-A0A427YIF6-F1-model_v4,0.193,0.878,0.563,5.616,Saitozyma podzolica
1782,rand_1150,0.3443,AF-A0A0F9AVG8-F1-model_v4,0.197,0.853,0.172,6.612,marine sediment metagenome
1783,rand_242,0.2747,AF-Q658I0-F1-model_v4,0.151,0.652,0.448,3.031,Oryza sativa Japonica Group
1784,rand_637,0.6707,AF-A0A7Y3TRB2-F1-model_v4,0.215,0.709,0.672,0.009056,Flavobacterium sp. CLA17
1785,rand_1130,0.3712,AF-A0A812XBI1-F1-model_v4,0.22,0.802,0.12,4.829,Symbiodinium sp. CCMP2592
1786,rand_1698,0.4715,AF-A0A2A3HN44-F1-model_v4,0.166,0.545,0.442,4.983,Fibrobacter sp. UWS1
1787,rand_660,0.3136,AF-A0A438CK17-F1-model_v4,0.129,1.0,0.241,2.029,Vitis vinifera
1788,rand_64,0.1156,AF-F0Y2R2-F1-model_v4,0.125,0.831,0.832,3.847,Aureococcus anophagefferens
1789,rand_17,0.06683,AF-A0A3B3WQG0-F1-model_v4,0.154,0.909,0.637,1.095,Poecilia mexicana
1790,rand_2491,0.4459,AF-A0A0F9M3S3-F1-model_v4,0.2,0.946,0.154,2.839,marine sediment metagenome
1791,rand_988,0.58,AF-A0A023PGC4-F1-model_v4,0.1,0.654,0.6,3.48,Bacillus bombysepticus str. Wang
1792,rand_261,0.2631,AF-A0A167W8S5-F1-model_v4,0.127,0.922,0.504,0.7649,Sporothrix insectorum RCEF 264
1793,rand_1755,0.2777,AF-A0A0C2GWR8-F1-model_v4,0.157,0.92,0.622,4.94,Ancylostoma duodenale
1794,rand_1139,0.4063,AF-A0A7D9MMW2-F1-model_v4,0.151,0.842,0.869,9.775,Paramuricea clavata
1795,rand_1372,0.2401,AF-A0A7J8IZX4-F1-model_v4,0.195,1.0,0.333,5.507,Molossus molossus
1796,rand_1094,0.5647,AF-A0A0K0JCR7-F1-model_v4,0.086,0.588,0.62,1.516,Brugia malayi
1797,rand_582,0.2024,AF-A0A833RZ65-F1-model_v4,0.118,0.894,0.151,4.228,Frieseomelitta varia
1798,rand_2287,0.8981,AF-A0A183CCK6-F1-model_v4,0.045,0.759,0.611,2.544,Globodera pallida
1799,rand_1904,0.361,AF-A0A0M4LTU3-F1-model_v4,0.055,1.0,0.737,7.888,Bifidobacterium bifidum
1800,rand_1890,0.4239,AF-A0A7S3YIH9-F1-model_v4,0.098,0.986,0.27,1.577,Heterosigma akashiwo
1801,rand_1463,0.6112,AF-A0LIF2-F1-model_v4,0.163,0.612,0.145,1.646,Syntrophobacter fumaroxidans MPOB
1802,rand_1516,0.3012,AF-A0A2S5HRT3-F1-model_v4,0.125,0.94,0.941,3.221,Brevibacillus laterosporus
1803,rand_1999,0.3035,AF-A0A820X3N1-F1-model_v4,0.164,1.0,0.353,8.256,Rotaria magnacalcarata
1804,rand_331,0.4058,AF-A0A1C7NMI9-F1-model_v4,0.1,0.417,0.609,8.546,Choanephora cucurbitarum
1805,rand_191,0.347,AF-A0A1Y6CND7-F1-model_v4,0.104,0.71,0.818,5.751,Tistlia consotensis USBA 355
1806,rand_254,0.2771,AF-A0A0A9VQ38-F1-model_v4,0.171,0.685,0.839,0.9785,Arundo donax
1807,rand_110,0.1544,AF-A0A553FVC2-F1-model_v4,0.1,0.913,0.203,2.127,Fulvivirga sp. M361
1808,rand_1433,0.729,AF-A0A679P7A4-F1-model_v4,0.12,0.872,0.311,8.815,Fusarium graminearum
1809,rand_1179,0.3288,AF-A0A1G8CX55-F1-model_v4,0.166,0.702,0.815,6.493,Bradyrhizobium sp. Rc2d
1810,rand_588,0.2724,AF-A0A448XL50-F1-model_v4,0.14,0.856,0.706,4.515,Protopolystoma xenopodis
1811,rand_491,0.2734,AF-A0A2V6C7L5-F1-model_v4,0.137,0.817,0.968,8.266,Verrucomicrobia bacterium
1812,rand_678,0.7989,AF-A0A7J6SUU4-F1-model_v4,0.113,0.431,0.135,0.6729,Perkinsus olseni
1813,rand_1222,0.6137,AF-A0A183PUM7-F1-model_v4,0.058,0.731,0.77,4.665,Schistosoma mattheei
1814,rand_1501,0.4746,AF-A0A1Y6IS09-F1-model_v4,0.098,0.607,0.926,4.806,Vibrio mangrovi
1815,rand_1107,0.6047,AF-A0A3A9AZP5-F1-model_v4,0.1,1.0,0.898,9.644,bacterium D16-63
1816,rand_688,0.4353,AF-A0A382NQ24-F1-model_v4,0.096,0.488,0.619,3.298,marine metagenome
1817,rand_1460,0.3465,AF-A0A7S4SDJ6-F1-model_v4,0.117,1.0,0.362,8.343,Alexandrium monilatum
1818,rand_874,0.4196,AF-X1HCS7-F1-model_v4,0.108,0.908,0.839,9.219,marine sediment metagenome
1819,rand_1040,0.3479,AF-A9TRX4-F1-model_v4,0.092,0.97,0.537,9.619,Physcomitrium patens
